Language	Parameter	Cognateset
MeleFila	small	small.010
Nukeria	small	small.009
Penrhyn	small	small.011
Penrhyn	small	small.001
Proto_Polynesian	small	small.011
Rapanui	small	small.011
Rapanui	small	small.001
RennellBellona	small	small.009
Reo_Magareva	small	small.012
Reo_Maori	small	small.011
Reo_Raivavae	small	small.011
Reo_Rarotongan	small	small.011
Reo_Rarotongan	small	small.001
Reo_Rurutu	small	small.011
Reo_Tahiti	small	small.008
Reo_o_te_Tuamotu	small	small.011
Reo_o_te_Tuamotu	small	small.009
Sikaiana	small	small.009
TarangapakaAnuta	small	small.009
VaeakauTaumako	small	small.006
VaeakauTaumako	small	small.009
Vagahau_Niue	small	small.009
Vagahau_Niue	small	small.005
eo_enana	smoke	smoke.001
olelo_Hawaii	smoke	smoke.001
Fakauvea	smoke	smoke.001
Fakafutuna	smoke	smoke.001
Fakamae	smoke	smoke.001
Fakatikopia	smoke	smoke.001
Fakatikopia	smoke	smoke.002
Fesau_Futuna	smoke	smoke.001
Gagana_Samoa	smoke	smoke.001
Kapingamarangi	smoke	smoke.001
Lea_Fakatonga	smoke	smoke.001
Leo_Pukapuka	smoke	smoke.001
Leo_Tuvalu	smoke	smoke.001
Luangiua	smoke	smoke.002
Manihiki	smoke	smoke.001
MeleFila	smoke	smoke.003
Nukeria	smoke	smoke.001
Nukeria	smoke	smoke.002
Penrhyn	smoke	smoke.001
Proto_Polynesian	smoke	smoke.001
Rapanui	smoke	smoke.001
RennellBellona	smoke	smoke.001
Reo_Magareva	smoke	smoke.001
Reo_Maori	smoke	smoke.001
Reo_Raivavae	smoke	smoke.001
Reo_Rarotongan	smoke	smoke.001
Reo_Rurutu	smoke	smoke.001
Reo_Tahiti	smoke	smoke.001
Reo_o_te_Tuamotu	smoke	smoke.001
Sikaiana	smoke	smoke.001
TarangapakaAnuta	smoke	smoke.001
VaeakauTaumako	smoke	smoke.002
Vagahau_Niue	smoke	smoke.001
eo_enana	snake	snake.001
olelo_Hawaii	snake	snake.007
Fakafutuna	snake	snake.002
Fakamae	snake	snake.002
Fakatikopia	snake	snake.008
Fesau_Futuna	snake	snake.002
Gagana_Samoa	snake	snake.002
Lea_Fakatonga	snake	snake.002
Leo_Pukapuka	snake	snake.004
Luangiua	snake	snake.002
MeleFila	snake	snake.002
Nukeria	snake	snake.006
Proto_Polynesian	snake	snake.002
RennellBellona	snake	snake.002
Reo_Maori	snake	snake.005
Reo_Rarotongan	snake	snake.004
Reo_Rurutu	snake	snake.004
Reo_Tahiti	snake	snake.004
Sikaiana	snake	snake.003
VaeakauTaumako	snake	snake.002
Vagahau_Niue	snake	snake.002
eo_enana	spider	spider.003
olelo_Hawaii	spider	spider.006
Fakauvea	spider	spider.003
Fakafutuna	spider	spider.003
Fesau_Futuna	spider	spider.001
Gagana_Samoa	spider	spider.003
Kapingamarangi	spider	spider.003
Lea_Fakatonga	spider	spider.002
Leo_Pukapuka	spider	spider.004
Leo_Tuvalu	spider	spider.004
Leo_Tuvalu	spider	spider.003
Luangiua	spider	spider.003
Nukeria	spider	spider.003
Proto_Polynesian	spider	spider.003
Rapanui	spider	spider.001
RennellBellona	spider	spider.003
Reo_Magareva	spider	spider.003
Reo_Maori	spider	spider.003
Reo_Raivavae	spider	spider.001
Reo_Rarotongan	spider	spider.001
Reo_Rurutu	spider	spider.005
Reo_Tahiti	spider	spider.001
Reo_o_te_Tuamotu	spider	spider.001
Sikaiana	spider	spider.003
TarangapakaAnuta	spider	spider.003
VaeakauTaumako	spider	spider.001
Vagahau_Niue	spider	spider.007
eo_enana	star	star.004
olelo_Hawaii	star	star.004
Fakauvea	star	star.004
Fakafutuna	star	star.004
Fakamae	star	star.004
Fakatikopia	star	star.004
Fesau_Futuna	star	star.004
Gagana_Samoa	star	star.004
Kapingamarangi	star	star.004
Lea_Fakatonga	star	star.004
Leo_Pukapuka	star	star.001
Leo_Pukapuka	star	star.004
Leo_Tuvalu	star	star.004
Luangiua	star	star.004
Manihiki	star	star.004
Manihiki	star	star.002
MeleFila	star	star.003
Nukeria	star	star.004
Penrhyn	star	star.004
Proto_Polynesian	star	star.004
Rapanui	star	star.004
RennellBellona	star	star.004
Reo_Magareva	star	star.004
Reo_Maori	star	star.004
Reo_Raivavae	star	star.004
Reo_Rarotongan	star	star.004
Reo_Rurutu	star	star.004
Reo_Tahiti	star	star.004
Reo_o_te_Tuamotu	star	star.004
Sikaiana	star	star.004
TarangapakaAnuta	star	star.004
VaeakauTaumako	star	star.004
Vagahau_Niue	star	star.004
eo_enana	stickwood	stick.005
olelo_Hawaii	stickwood	stick.005
Fakauvea	stickwood	stick.005
Fakafutuna	stickwood	stick.005
Fakamae	stickwood	stick.005
Fakatikopia	stickwood	stick.005
Fesau_Futuna	stickwood	stick.005
Fesau_Futuna	stickwood	stick.003
Gagana_Samoa	stickwood	stick.005
Kapingamarangi	stickwood	stick.005
Lea_Fakatonga	stickwood	stick.005
Leo_Pukapuka	stickwood	stick.005
Leo_Tuvalu	stickwood	stick.005
Manihiki	stickwood	stick.001
MeleFila	stickwood	stick.005
Nukeria	stickwood	stick.005
Penrhyn	stickwood	stick.005
Proto_Polynesian	stickwood	stick.004
Rapanui	stickwood	stick.002
RennellBellona	stickwood	stick.005
Reo_Magareva	stickwood	stick.005
Reo_Maori	stickwood	stick.005
Reo_Rarotongan	stickwood	stick.005
Reo_Rurutu	stickwood	stick.005
Reo_Tahiti	stickwood	stick.005
Reo_o_te_Tuamotu	stickwood	stick.005
Sikaiana	stickwood	stick.005
TarangapakaAnuta	stickwood	stick.005
VaeakauTaumako	stickwood	stick.005
Vagahau_Niue	stickwood	stick.005
eo_enana	stone	stone.001
eo_enana	stone	stone.003
olelo_Hawaii	stone	stone.001
Fakauvea	stone	stone.004
Fakafutuna	stone	stone.001
Fakafutuna	stone	stone.004
Fakamae	stone	stone.004
Fakatikopia	stone	stone.001
Fesau_Futuna	stone	stone.001
Gagana_Samoa	stone	stone.001
Gagana_Samoa	stone	stone.004
Kapingamarangi	stone	stone.001
Lea_Fakatonga	stone	stone.004
Leo_Pukapuka	stone	stone.001
Leo_Tuvalu	stone	stone.001
Luangiua	stone	stone.001
Manihiki	stone	stone.001
Manihiki	stone	stone.001
Manihiki	stone	stone.002
MeleFila	stone	stone.001
Nukeria	stone	stone.001
Penrhyn	stone	stone.001
Proto_Polynesian	stone	stone.004
Rapanui	stone	stone.004
RennellBellona	stone	stone.001
Reo_Magareva	stone	stone.001
Reo_Maori	stone	stone.001
Reo_Raivavae	stone	stone.005
Reo_Rarotongan	stone	stone.001
Reo_Rurutu	stone	stone.001
Reo_Rurutu	stone	stone.005
Reo_Tahiti	stone	stone.005
Reo_o_te_Tuamotu	stone	stone.001
Reo_o_te_Tuamotu	stone	stone.001
Sikaiana	stone	stone.001
TarangapakaAnuta	stone	stone.001
VaeakauTaumako	stone	stone.001
Vagahau_Niue	stone	stone.004
Vagahau_Niue	stone	stone.001
eo_enana	tail	tail.002
eo_enana	tail	tail.004
olelo_Hawaii	tail	tail.004
Fakauvea	tail	tail.002
Fakafutuna	tail	tail.002
Fakamae	tail	tail.002
Fakatikopia	tail	tail.002
Fesau_Futuna	tail	tail.002
Gagana_Samoa	tail	tail.002
Kapingamarangi	tail	tail.001
Lea_Fakatonga	tail	tail.002
Leo_Pukapuka	tail	tail.002
Leo_Tuvalu	tail	tail.002
Luangiua	tail	tail.001
Manihiki	tail	tail.002
MeleFila	tail	tail.007
Nukeria	tail	tail.002
Penrhyn	tail	tail.002
Proto_Polynesian	tail	tail.002
Rapanui	tail	tail.002
RennellBellona	tail	tail.002
Reo_Magareva	tail	tail.008
Reo_Magareva	tail	tail.004
Reo_Magareva	tail	tail.002
Reo_Maori	tail	tail.006
Reo_Rarotongan	tail	tail.002
Reo_Rurutu	tail	tail.004
Reo_Rurutu	tail	tail.001
Reo_Tahiti	tail	tail.004
Reo_Tahiti	tail	tail.003
Reo_Tahiti	tail	tail.002
Reo_o_te_Tuamotu	tail	tail.002
Reo_o_te_Tuamotu	tail	tail.004
Sikaiana	tail	tail.001
TarangapakaAnuta	tail	tail.002
VaeakauTaumako	tail	tail.005
Vagahau_Niue	tail	tail.002
eo_enana	that	that.008
olelo_Hawaii	that	that.010
olelo_Hawaii	that	that.008
Fakauvea	that	that.006
Fakamae	that	that.002
Fakatikopia	that	that.008
Fesau_Futuna	that	that.008
Gagana_Samoa	that	that.007
Gagana_Samoa	that	that.008
Kapingamarangi	that	that.009
Lea_Fakatonga	that	that.008
Leo_Pukapuka	that	that.008
Leo_Pukapuka	that	that.003
Leo_Tuvalu	that	that.011
Leo_Tuvalu	that	that.008
Manihiki	that	that.012
Manihiki	that	that.008
MeleFila	that	that.008
Nukeria	that	that.008
Nukeria	that	that.004
Penrhyn	that	that.012
Proto_Polynesian	that	that.015
Rapanui	that	that.001
RennellBellona	that	that.008
Reo_Maori	that	that.008
Reo_Maori	that	that.013
Reo_Rarotongan	that	that.012
Reo_Rurutu	that	that.005
Reo_Tahiti	that	that.014
Reo_o_te_Tuamotu	that	that.012
TarangapakaAnuta	that	that.008
VaeakauTaumako	that	that.008
Vagahau_Niue	that	that.008
eo_enana	thatchroof	thatch_or_roof.007
olelo_Hawaii	thatchroof	thatch_or_roof.007
Fakauvea	thatchroof	thatch_or_roof.007
Fakafutuna	thatchroof	thatch_or_roof.005
Fakafutuna	thatchroof	thatch_or_roof.007
Fakatikopia	thatchroof	thatch_or_roof.004
Gagana_Samoa	thatchroof	thatch_or_roof.007
Gagana_Samoa	thatchroof	thatch_or_roof.005
Lea_Fakatonga	thatchroof	thatch_or_roof.007
Leo_Pukapuka	thatchroof	thatch_or_roof.007
Leo_Tuvalu	thatchroof	thatch_or_roof.007
Luangiua	thatchroof	thatch_or_roof.005
Luangiua	thatchroof	thatch_or_roof.007
Manihiki	thatchroof	thatch_or_roof.007
Manihiki	thatchroof	thatch_or_roof.003
Nukeria	thatchroof	thatch_or_roof.001
Penrhyn	thatchroof	thatch_or_roof.007
Rapanui	thatchroof	thatch_or_roof.007
RennellBellona	thatchroof	thatch_or_roof.007
Reo_Magareva	thatchroof	thatch_or_roof.007
Reo_Magareva	thatchroof	thatch_or_roof.002
Reo_Maori	thatchroof	thatch_or_roof.004
Reo_Raivavae	thatchroof	thatch_or_roof.009
Reo_Rarotongan	thatchroof	thatch_or_roof.007
Reo_Rurutu	thatchroof	thatch_or_roof.006
Reo_Tahiti	thatchroof	thatch_or_roof.006
Reo_o_te_Tuamotu	thatchroof	thatch_or_roof.007
Sikaiana	thatchroof	thatch_or_roof.007
Sikaiana	thatchroof	thatch_or_roof.005
TarangapakaAnuta	thatchroof	thatch_or_roof.008
VaeakauTaumako	thatchroof	thatch_or_roof.008
Vagahau_Niue	thatchroof	thatch_or_roof.007
eo_enana	they	they.001
olelo_Hawaii	they	they.001
olelo_Hawaii	they	they.003
Fakauvea	they	they.003
Fakafutuna	they	they.001
Fakafutuna	they	they.003
Fakamae	they	they.003
Fakamae	they	they.001
Fakatikopia	they	they.001
Fakatikopia	they	they.003
Fesau_Futuna	they	they.003
Gagana_Samoa	they	they.001
Gagana_Samoa	they	they.003
Kapingamarangi	they	they.002
Lea_Fakatonga	they	they.001
Leo_Pukapuka	they	they.001
Leo_Pukapuka	they	they.003
Leo_Tuvalu	they	they.003
Luangiua	they	they.001
Luangiua	they	they.003
Manihiki	they	they.001
Manihiki	they	they.003
MeleFila	they	they.001
MeleFila	they	they.003
Nukeria	they	they.001
Nukeria	they	they.003
Proto_Polynesian	they	they.001
Proto_Polynesian	they	they.001
Rapanui	they	they.003
RennellBellona	they	they.001
RennellBellona	they	they.003
Reo_Magareva	they	they.004
Reo_Magareva	they	they.001
Reo_Maori	they	they.001
Reo_Maori	they	they.003
Reo_Raivavae	they	they.001
Reo_Raivavae	they	they.003
Reo_Rarotongan	they	they.001
Reo_Rarotongan	they	they.003
Reo_Rurutu	they	they.001
Reo_Rurutu	they	they.003
Reo_Tahiti	they	they.001
Reo_Tahiti	they	they.003
Sikaiana	they	they.001
Sikaiana	they	they.003
TarangapakaAnuta	they	they.003
VaeakauTaumako	they	they.001
VaeakauTaumako	they	they.003
Vagahau_Niue	they	they.003
eo_enana	thick	thick.005
olelo_Hawaii	thick	thick.005
Fakauvea	thick	thick.005
Fakafutuna	thick	thick.005
Fakamae	thick	thick.005
Fakatikopia	thick	thick.005
Fesau_Futuna	thick	thick.005
Gagana_Samoa	thick	thick.001
Gagana_Samoa	thick	thick.005
Gagana_Samoa	thick	thick.003
Kapingamarangi	thick	thick.005
Lea_Fakatonga	thick	thick.005
Leo_Pukapuka	thick	thick.005
Leo_Tuvalu	thick	thick.005
Leo_Tuvalu	thick	thick.003
Leo_Tuvalu	thick	thick.003
Luangiua	thick	thick.005
Manihiki	thick	thick.005
MeleFila	thick	thick.005
Nukeria	thick	thick.002
Nukeria	thick	thick.005
Proto_Polynesian	thick	thick.005
Rapanui	thick	thick.005
RennellBellona	thick	thick.005
Reo_Magareva	thick	thick.005
Reo_Maori	thick	thick.005
Reo_Raivavae	thick	thick.004
Reo_Rarotongan	thick	thick.005
Reo_Rurutu	thick	thick.003
Reo_Tahiti	thick	thick.004
Reo_o_te_Tuamotu	thick	thick.003
Sikaiana	thick	thick.005
TarangapakaAnuta	thick	thick.005
VaeakauTaumako	thick	thick.006
Vagahau_Niue	thick	thick.005
eo_enana	thin	thin.001
eo_enana	thin	thin.005
eo_enana	thin	thin.004
olelo_Hawaii	thin	thin.005
Fakauvea	thin	thin.006
Fakafutuna	thin	thin.006
Fakamae	thin	thin.006
Fakatikopia	thin	thin.006
Fesau_Futuna	thin	thin.006
Gagana_Samoa	thin	thin.006
Kapingamarangi	thin	thin.005
Lea_Fakatonga	thin	thin.006
Leo_Pukapuka	thin	thin.005
Leo_Pukapuka	thin	thin.003
Leo_Tuvalu	thin	thin.002
Luangiua	thin	thin.006
Manihiki	thin	thin.004
Manihiki	thin	thin.005
MeleFila	thin	thin.006
Nukeria	thin	thin.005
Nukeria	thin	thin.002
Proto_Polynesian	thin	thin.006
Rapanui	thin	thin.005
RennellBellona	thin	thin.006
Reo_Magareva	thin	thin.008
Reo_Maori	thin	thin.005
Reo_Raivavae	thin	thin.005
Reo_Rarotongan	thin	thin.004
Reo_Rarotongan	thin	thin.005
Reo_Rurutu	thin	thin.005
Reo_Tahiti	thin	thin.005
Reo_o_te_Tuamotu	thin	thin.005
Sikaiana	thin	thin.002
TarangapakaAnuta	thin	thin.006
VaeakauTaumako	thin	thin.006
Vagahau_Niue	thin	thin.007
eo_enana	this	this.007
olelo_Hawaii	this	this.009
olelo_Hawaii	this	this.001
Fakauvea	this	this.001
Fakafutuna	this	this.001
Fakamae	this	this.001
Fakatikopia	this	this.001
Fesau_Futuna	this	this.007
Gagana_Samoa	this	this.001
Kapingamarangi	this	this.007
Lea_Fakatonga	this	this.001
Leo_Pukapuka	this	this.007
Leo_Pukapuka	this	this.001
Leo_Tuvalu	this	this.001
Leo_Tuvalu	this	this.007
Luangiua	this	this.007
Manihiki	this	this.001
Manihiki	this	this.010
MeleFila	this	this.007
Nukeria	this	this.001
Penrhyn	this	this.004
Proto_Polynesian	this	this.001
Rapanui	this	this.001
RennellBellona	this	this.003
Reo_Magareva	this	this.007
Reo_Maori	this	this.007
Reo_Rarotongan	this	this.005
Reo_Rurutu	this	this.006
Reo_Tahiti	this	this.008
Reo_o_te_Tuamotu	this	this.002
Sikaiana	this	this.007
TarangapakaAnuta	this	this.001
VaeakauTaumako	this	this.001
VaeakauTaumako	this	this.007
eo_enana	thou	thou.001
olelo_Hawaii	thou	thou.001
Fakauvea	thou	thou.003
Fakauvea	thou	thou.001
Fakafutuna	thou	thou.003
Fakafutuna	thou	thou.001
Fakamae	thou	thou.001
Fakatikopia	thou	thou.003
Fakatikopia	thou	thou.001
Fesau_Futuna	thou	thou.001
Gagana_Samoa	thou	thou.001
Kapingamarangi	thou	thou.001
Lea_Fakatonga	thou	thou.001
Leo_Pukapuka	thou	thou.002
Leo_Pukapuka	thou	thou.001
Leo_Tuvalu	thou	thou.001
Luangiua	thou	thou.001
Manihiki	thou	thou.001
MeleFila	thou	thou.001
Nukeria	thou	thou.001
Penrhyn	thou	thou.001
Proto_Polynesian	thou	thou.001
Rapanui	thou	thou.001
RennellBellona	thou	thou.001
Reo_Magareva	thou	thou.001
Reo_Maori	thou	thou.001
Reo_Raivavae	thou	thou.001
Reo_Rarotongan	thou	thou.001
Reo_Rurutu	thou	thou.001
Reo_Tahiti	thou	thou.001
Reo_o_te_Tuamotu	thou	thou.001
Sikaiana	thou	thou.001
TarangapakaAnuta	thou	thou.003
TarangapakaAnuta	thou	thou.001
VaeakauTaumako	thou	thou.001
Vagahau_Niue	thou	thou.001
eo_enana	thunder	thunder.005
olelo_Hawaii	thunder	thunder.005
Fakauvea	thunder	thunder.005
Fakauvea	thunder	thunder.003
Fakafutuna	thunder	thunder.003
Fakamae	thunder	thunder.005
Fakatikopia	thunder	thunder.005
Fakatikopia	thunder	thunder.003
Fesau_Futuna	thunder	thunder.005
Gagana_Samoa	thunder	thunder.005
Kapingamarangi	thunder	thunder.005
Lea_Fakatonga	thunder	thunder.003
Leo_Pukapuka	thunder	thunder.005
Leo_Tuvalu	thunder	thunder.003
Luangiua	thunder	thunder.005
Manihiki	thunder	thunder.005
Manihiki	thunder	thunder.001
MeleFila	thunder	thunder.005
Nukeria	thunder	thunder.005
Penrhyn	thunder	thunder.005
Proto_Polynesian	thunder	thunder.003
Rapanui	thunder	thunder.005
RennellBellona	thunder	thunder.005
RennellBellona	thunder	thunder.003
Reo_Magareva	thunder	thunder.005
Reo_Maori	thunder	thunder.005
Reo_Raivavae	thunder	thunder.005
Reo_Rarotongan	thunder	thunder.004
Reo_Rurutu	thunder	thunder.005
Reo_Tahiti	thunder	thunder.005
Reo_o_te_Tuamotu	thunder	thunder.005
Sikaiana	thunder	thunder.003
TarangapakaAnuta	thunder	thunder.003
VaeakauTaumako	thunder	thunder.005
Vagahau_Niue	thunder	thunder.002
eo_enana	to_bite	bite.007
olelo_Hawaii	to_bite	bite.007
Fakauvea	to_bite	bite.003
Fakafutuna	to_bite	bite.003
Fakamae	to_bite	bite.001
Fakatikopia	to_bite	bite.004
Fakatikopia	to_bite	bite.007
Fakatikopia	to_bite	bite.001
Fesau_Futuna	to_bite	bite.001
Gagana_Samoa	to_bite	bite.003
Gagana_Samoa	to_bite	bite.001
Gagana_Samoa	to_bite	bite.004
Kapingamarangi	to_bite	bite.004
Lea_Fakatonga	to_bite	bite.003
Leo_Pukapuka	to_bite	bite.004
Luangiua	to_bite	bite.004
Luangiua	to_bite	bite.003
Manihiki	to_bite	bite.004
MeleFila	to_bite	bite.004
Nukeria	to_bite	bite.003
Penrhyn	to_bite	bite.004
Proto_Polynesian	to_bite	bite.008
Rapanui	to_bite	bite.007
RennellBellona	to_bite	bite.003
Reo_Magareva	to_bite	bite.004
Reo_Maori	to_bite	bite.007
Reo_Rarotongan	to_bite	bite.004
Reo_Rurutu	to_bite	bite.004
Reo_Rurutu	to_bite	bite.002
Reo_Tahiti	to_bite	bite.002
Reo_o_te_Tuamotu	to_bite	bite.004
Sikaiana	to_bite	bite.003
TarangapakaAnuta	to_bite	bite.004
VaeakauTaumako	to_bite	bite.005
VaeakauTaumako	to_bite	bite.006
VaeakauTaumako	to_bite	bite.001
Vagahau_Niue	to_bite	bite.004
eo_enana	to_blow	blow.006
olelo_Hawaii	to_blow	blow.006
olelo_Hawaii	to_blow	blow.005
Fakauvea	to_blow	blow.004
Fakauvea	to_blow	blow.007
Fakauvea	to_blow	blow.002
Fakafutuna	to_blow	blow.004
Fakafutuna	to_blow	blow.007
Fakamae	to_blow	blow.002
Fakatikopia	to_blow	blow.004
Fesau_Futuna	to_blow	blow.011
Fesau_Futuna	to_blow	blow.002
Gagana_Samoa	to_blow	blow.004
Gagana_Samoa	to_blow	blow.011
Kapingamarangi	to_blow	blow.004
Lea_Fakatonga	to_blow	blow.004
Lea_Fakatonga	to_blow	blow.002
Leo_Pukapuka	to_blow	blow.006
Leo_Pukapuka	to_blow	blow.004
Leo_Tuvalu	to_blow	blow.004
Leo_Tuvalu	to_blow	blow.006
Luangiua	to_blow	blow.007
Manihiki	to_blow	blow.006
MeleFila	to_blow	blow.011
Nukeria	to_blow	blow.004
Nukeria	to_blow	blow.003
Nukeria	to_blow	blow.001
Penrhyn	to_blow	blow.004
Proto_Polynesian	to_blow	blow.006
Rapanui	to_blow	blow.006
RennellBellona	to_blow	blow.006
RennellBellona	to_blow	blow.004
Reo_Magareva	to_blow	blow.010
Reo_Magareva	to_blow	blow.006
Reo_Maori	to_blow	blow.008
Reo_Maori	to_blow	blow.006
Reo_Raivavae	to_blow	blow.006
Reo_Rarotongan	to_blow	blow.004
Reo_Rarotongan	to_blow	blow.006
Reo_Rarotongan	to_blow	blow.009
Reo_Rurutu	to_blow	blow.009
Reo_Rurutu	to_blow	blow.006
Reo_Tahiti	to_blow	blow.009
Reo_Tahiti	to_blow	blow.006
Reo_o_te_Tuamotu	to_blow	blow.004
Reo_o_te_Tuamotu	to_blow	blow.009
Reo_o_te_Tuamotu	to_blow	blow.005
Reo_o_te_Tuamotu	to_blow	blow.006
Sikaiana	to_blow	blow.004
TarangapakaAnuta	to_blow	blow.006
VaeakauTaumako	to_blow	blow.004
Vagahau_Niue	to_blow	blow.007
Vagahau_Niue	to_blow	blow.002
Vagahau_Niue	to_blow	blow.006
eo_enana	to_breathe	breathe.004
eo_enana	to_breathe	breathe.005
olelo_Hawaii	to_breathe	breathe.001
olelo_Hawaii	to_breathe	breathe.004
Fakauvea	to_breathe	breathe.008
Fakauvea	to_breathe	breathe.005
Fakafutuna	to_breathe	breathe.008
Fakafutuna	to_breathe	breathe.005
Fakamae	to_breathe	breathe.005
Fakatikopia	to_breathe	breathe.005
Fesau_Futuna	to_breathe	breathe.005
Gagana_Samoa	to_breathe	breathe.005
Kapingamarangi	to_breathe	breathe.005
Kapingamarangi	to_breathe	breathe.003
Lea_Fakatonga	to_breathe	breathe.005
Leo_Pukapuka	to_breathe	breathe.009
Leo_Tuvalu	to_breathe	breathe.008
Leo_Tuvalu	to_breathe	breathe.007
Luangiua	to_breathe	breathe.005
Manihiki	to_breathe	breathe.009
Manihiki	to_breathe	breathe.005
MeleFila	to_breathe	breathe.006
Nukeria	to_breathe	breathe.005
Proto_Polynesian	to_breathe	breathe.005
Rapanui	to_breathe	breathe.004
RennellBellona	to_breathe	breathe.005
Reo_Magareva	to_breathe	breathe.002
Reo_Maori	to_breathe	breathe.004
Reo_Raivavae	to_breathe	breathe.001
Reo_Rarotongan	to_breathe	breathe.008
Reo_Rurutu	to_breathe	breathe.001
Reo_Tahiti	to_breathe	breathe.001
Reo_o_te_Tuamotu	to_breathe	breathe.005
Reo_o_te_Tuamotu	to_breathe	breathe.008
Sikaiana	to_breathe	breathe.005
TarangapakaAnuta	to_breathe	breathe.005
VaeakauTaumako	to_breathe	breathe.005
Vagahau_Niue	to_breathe	breathe.005
eo_enana	to_burn	burn.001
eo_enana	to_burn	burn.005
olelo_Hawaii	to_burn	burn.006
olelo_Hawaii	to_burn	burn.008
Fakauvea	to_burn	burn.005
Fakafutuna	to_burn	burn.005
Fakamae	to_burn	burn.008
Fakatikopia	to_burn	burn.003
Fakatikopia	to_burn	burn.005
Fesau_Futuna	to_burn	burn.008
Gagana_Samoa	to_burn	burn.009
Gagana_Samoa	to_burn	burn.005
Gagana_Samoa	to_burn	burn.003
Kapingamarangi	to_burn	burn.005
Kapingamarangi	to_burn	burn.008
Lea_Fakatonga	to_burn	burn.005
Leo_Pukapuka	to_burn	burn.005
Leo_Tuvalu	to_burn	burn.003
Leo_Tuvalu	to_burn	burn.008
Luangiua	to_burn	burn.008
Manihiki	to_burn	burn.006
Manihiki	to_burn	burn.005
MeleFila	to_burn	burn.008
Nukeria	to_burn	burn.008
Penrhyn	to_burn	burn.003
Proto_Polynesian	to_burn	burn.007
Rapanui	to_burn	burn.005
RennellBellona	to_burn	burn.005
RennellBellona	to_burn	burn.008
Reo_Magareva	to_burn	burn.006
Reo_Magareva	to_burn	burn.003
Reo_Magareva	to_burn	burn.005
Reo_Maori	to_burn	burn.003
Reo_Raivavae	to_burn	burn.008
Reo_Rarotongan	to_burn	burn.003
Reo_Rarotongan	to_burn	burn.008
Reo_Rurutu	to_burn	burn.002
Reo_Tahiti	to_burn	burn.008
Reo_o_te_Tuamotu	to_burn	burn.003
Reo_o_te_Tuamotu	to_burn	burn.008
Sikaiana	to_burn	burn.005
Sikaiana	to_burn	burn.008
TarangapakaAnuta	to_burn	burn.003
TarangapakaAnuta	to_burn	burn.008
TarangapakaAnuta	to_burn	burn.005
VaeakauTaumako	to_burn	burn.006
VaeakauTaumako	to_burn	burn.004
Vagahau_Niue	to_burn	burn.003
Vagahau_Niue	to_burn	burn.008
eo_enana	to_buy	buy.004
olelo_Hawaii	to_buy	buy.001
Fakafutuna	to_buy	buy.003
Fakafutuna	to_buy	buy.005
Fesau_Futuna	to_buy	buy.002
Gagana_Samoa	to_buy	buy.003
Gagana_Samoa	to_buy	buy.003
Kapingamarangi	to_buy	buy.007
Lea_Fakatonga	to_buy	buy.003
Leo_Pukapuka	to_buy	buy.004
Leo_Tuvalu	to_buy	buy.003
Leo_Tuvalu	to_buy	buy.002
Luangiua	to_buy	buy.007
Nukeria	to_buy	buy.003
Penrhyn	to_buy	buy.004
Proto_Polynesian	to_buy	buy.003
Rapanui	to_buy	buy.004
Rapanui	to_buy	buy.006
RennellBellona	to_buy	buy.003
Reo_Magareva	to_buy	buy.004
Reo_Maori	to_buy	buy.004
Reo_Rarotongan	to_buy	buy.004
Reo_Rurutu	to_buy	buy.004
Reo_Tahiti	to_buy	buy.004
Reo_o_te_Tuamotu	to_buy	buy.004
Sikaiana	to_buy	buy.007
TarangapakaAnuta	to_buy	buy.003
VaeakauTaumako	to_buy	buy.003
Vagahau_Niue	to_buy	buy.003
olelo_Hawaii	to_chew	chew.002
Fakauvea	to_chew	chew.001
Fakauvea	to_chew	chew.002
Fakafutuna	to_chew	chew.006
Fakatikopia	to_chew	chew.006
Fesau_Futuna	to_chew	chew.007
Fesau_Futuna	to_chew	chew.002
Gagana_Samoa	to_chew	chew.001
Gagana_Samoa	to_chew	chew.002
Kapingamarangi	to_chew	chew.006
Kapingamarangi	to_chew	chew.003
Lea_Fakatonga	to_chew	chew.001
Lea_Fakatonga	to_chew	chew.002
Leo_Pukapuka	to_chew	chew.006
Leo_Tuvalu	to_chew	chew.006
Leo_Tuvalu	to_chew	chew.003
Leo_Tuvalu	to_chew	chew.001
Leo_Tuvalu	to_chew	chew.002
Luangiua	to_chew	chew.005
Manihiki	to_chew	chew.006
Nukeria	to_chew	chew.002
Nukeria	to_chew	chew.006
Penrhyn	to_chew	chew.006
Proto_Polynesian	to_chew	chew.002
Rapanui	to_chew	chew.002
RennellBellona	to_chew	chew.006
Reo_Magareva	to_chew	chew.002
Reo_Maori	to_chew	chew.004
Reo_Raivavae	to_chew	chew.001
Reo_Rarotongan	to_chew	chew.006
Reo_Rurutu	to_chew	chew.006
Reo_Tahiti	to_chew	chew.006
Reo_o_te_Tuamotu	to_chew	chew.006
Sikaiana	to_chew	chew.002
TarangapakaAnuta	to_chew	chew.005
VaeakauTaumako	to_chew	chew.005
VaeakauTaumako	to_chew	chew.002
Vagahau_Niue	to_chew	chew.006
eo_enana	to_choose	choose.002
olelo_Hawaii	to_choose	choose.003
olelo_Hawaii	to_choose	choose.002
Fakauvea	to_choose	choose.004
Fakafutuna	to_choose	choose.004
Fakatikopia	to_choose	choose.004
Fesau_Futuna	to_choose	choose.008
Gagana_Samoa	to_choose	choose.004
