Language	Parameter	Cognateset
Ma1	mountain	3183
Ma2	mountain	3183
Sre	mountain	156
KahoChil	mountain	156
Kor=Cua	mountain	3184
Kadong	mountain	1294
Hadang	mountain	3179
Hre	mountain	3184
Rengao	mountain	1294
Didra	mountain	1294
Sedang	mountain	1294
Panong	mountain	564
Halang	mountain	1294
Jeh	mountain	1294
Veh	mountain	3182
Je	mountain	564
Arak	mountain	2458
Bahnar	mountain	3179
Oy	mountain	156
Nhaheun	mountain	153
Jru	mountain	153
Tariang	mountain	3180
Kantu	mountain	155
Katu	mountain	155
Dakkang	mountain	2458
Pakoh	mountain	502
Taoih	mountain	502
Ong	mountain	502
Taoi	mountain	502
Nge	mountain	153
Kui	mountain	153
Neu	mountain	502
BruVK	mountain	502
Mak	mountain	502
So	mountain	502
Tri	mountain	502
Mon	mountain	157
Semelai	mountain	156
SemoqBeri	mountain	156
Kensiw	mountain	3854
Jahai	mountain	564
Jah-Hut	mountain	156
Semai	mountain	3855
Temiar	mountain	564
Khmer	mountain	156
K.Surin	mountain	156
Chong-H	mountain	158
Chong	mountain	158
Kasong	mountain	158
Samre	mountain	158
Phong(V)	mountain	4615
Tuum	mountain	4615
Liha	mountain	4615
Cuoi	mountain	4615
Vietnamese	mountain	2061
MuongKoi	mountain	2061
Tho Mon	mountain	2061
Ruc	mountain	4616
Arem	mountain	4617
KhaPhong	mountain	155
Malieng	mountain	155
ThavungSo	mountain	4615
Thavung	mountain	2141
Mang	mountain	4083
Paliu	mountain	155
Bugan	mountain	4618
Khmu	mountain	1294
KxinhMul	mountain	0
Ksinmul	mountain	640
Khang	mountain	601
Bit	mountain	4216
Mlabri	mountain	601
Pray	mountain	4217
Phong	mountain	155
Iduh	mountain	155
Hu	mountain	564
Khamet	mountain	158
Khme	mountain	165
Shuangdiang	mountain	165
Yongde	mountain	155
Pangpin	mountain	155
Gantang	mountain	155
Mang'an	mountain	155
Plang	mountain	640
Wa	mountain	155
Guanshuang	mountain	155
Man'e	mountain	155
De'ang	mountain	4475
Rumai	mountain	155
Khasi	mountain	4787
Kharia	mountain	153
Juang	mountain	0
Bonda	mountain	0
Sora	mountain	153
Parengi	mountain	0
Santali	mountain	153
Mundari	mountain	153
Korku	mountain	3525
Car	mountain	1294
Nancawri	mountain	3181
Stieng	mouth	3190
Chrau	mouth	875
M.Rolom	mouth	878
M.Bunong	mouth	876
M.Dip	mouth	878
Ma1	mouth	3188
Ma2	mouth	3188
Sre	mouth	878
Kor=Cua	mouth	3187
Kadong	mouth	3185
Hadang	mouth	3185
Hre	mouth	878
Rengao	mouth	878
Didra	mouth	3185
Sedang	mouth	3185
Panong	mouth	878
Halang	mouth	3189
Jeh	mouth	3189
Veh	mouth	878
Je	mouth	878
Arak	mouth	881
Bahnar	mouth	878
Tempuan	mouth	878
Oy	mouth	878
Nhaheun	mouth	4636
Jru	mouth	3189
Tariang	mouth	3186
Kantu	mouth	3484
Katu	mouth	3484
Dakkang	mouth	881
Lao-Katu	mouth	3792
Pakoh	mouth	881
Taoih	mouth	881
Ong	mouth	3485
Taoi	mouth	3485
Nge	mouth	878
Kui	mouth	2462
Neu	mouth	2462
BruVK	mouth	2276
Mak	mouth	2276
So	mouth	2276
Tri	mouth	2276
Nyakur	mouth	876
Mon	mouth	876
Semelai	mouth	0
SemoqBeri	mouth	3857
Kensiw	mouth	2432
Jahai	mouth	2432
Semai	mouth	876
Temiar	mouth	3856
Khmer	mouth	872
K.Surin	mouth	872
Chong-H	mouth	4732
Chong	mouth	4732
Kasong	mouth	4733
Samre	mouth	4734
Phong(V)	mouth	875
Tuum	mouth	875
Liha	mouth	875
Cuoi	mouth	4619
Vietnamese	mouth	875
MuongKoi	mouth	4619
Tho Mon	mouth	875
Ruc	mouth	881
Arem	mouth	881
KhaPhong	mouth	875
Malieng	mouth	881
ThavungSo	mouth	881
Thavung	mouth	4620
Mang	mouth	3188
Paliu	mouth	3188
Bugan	mouth	3188
Khmu	mouth	2462
KxinhMul	mouth	3856
Ksinmul	mouth	3856
Khang	mouth	2432
Bit	mouth	4219
Mlabri	mouth	2476
Pray	mouth	4220
Phong	mouth	4221
Iduh	mouth	4221
Hu	mouth	4321
Khamet	mouth	4321
Khme	mouth	4321
Shuangdiang	mouth	4321
Yongde	mouth	4401
Pangpin	mouth	4321
Gantang	mouth	875
Mang'an	mouth	4321
Plang	mouth	875
Wa	mouth	4454
Guanshuang	mouth	4430
Man'e	mouth	4321
De'ang	mouth	3685
Rumai	mouth	3685
Khasi	mouth	71
Kharia	mouth	3684
Juang	mouth	3684
Bonda	mouth	3684
Sora	mouth	3684
Parengi	mouth	3684
Santali	mouth	3685
Mundari	mouth	3685
Korku	mouth	3686
Car	mouth	876
Nancawri	mouth	876
Stieng	name	3199
Chrau	name	2382
M.Rolom	name	0
M.Bunong	name	2382
M.Dip	name	1428
Ma1	name	0
Ma2	name	0
Sre	name	0
KahoChil	name	0
Kadong	name	3193
Hadang	name	3193
Hre	name	3193
Rengao	name	3166
Didra	name	3193
Sedang	name	3193
Panong	name	3193
Halang	name	872
Jeh	name	3195
Veh	name	2382
Je	name	3196
Arak	name	2464
Bahnar	name	872
Oy	name	3201
Nhaheun	name	0
Jru	name	0
Tariang	name	3192
Kantu	name	3487
Katu	name	3486
Dakkang	name	2382
Lao-Katu	name	3487
Pakoh	name	3487
Taoih	name	3487
Ong	name	3487
Taoi	name	3487
Nge	name	1428
Kui	name	1428
Neu	name	1428
Bru	name	1428
BruVK	name	1428
Mak	name	1428
So	name	1428
Tri	name	1428
Mon	name	0
Semelai	name	0
SemoqBeri	name	1428
Kensiw	name	2464
Jahai	name	1428
Jah-Hut	name	1428
Semai	name	1428
Temiar	name	3858
Khmer	name	1428
K.Surin	name	1428
Chong-H	name	0
Chong	name	0
Kasong	name	0
Samre	name	0
Phong(V)	name	0
Tuum	name	0
Liha	name	0
Cuoi	name	1428
Vietnamese	name	4623
Tho Mon	name	0
Ruc	name	0
Arem	name	4621
KhaPhong	name	1428
Malieng	name	0
ThavungSo	name	0
Thavung	name	0
Mang	name	0
Paliu	name	0
Bugan	name	4476
Khmu	name	1428
KxinhMul	name	0
Khang	name	0
Bit	name	0
Mlabri	name	4222
Pray	name	0
Iduh	name	4623
Hu	name	4322
Khamet	name	1428
Khme	name	4322
Shuangdiang	name	0
Yongde	name	0
Mang'an	name	0
Plang	name	1428
Wa	name	4455
Guanshuang	name	0
Man'e	name	1428
De'ang	name	0
Khasi	name	3194
Kharia	name	0
Juang	name	0
Bonda	name	0
Sora	name	0
Santali	name	0
Mundari	name	0
Korku	name	0
Car	name	1428
Nancawri	name	3200
Stieng	neck	256
Chrau	neck	256
M.Rolom	neck	256
M.Bunong	neck	256
M.Dip	neck	256
Ma1	neck	256
Ma2	neck	256
Sre	neck	256
KahoChil	neck	256
Kor=Cua	neck	1786
Kadong	neck	1786
Hadang	neck	1786
Hre	neck	1786
Rengao	neck	1326
Didra	neck	1786
Sedang	neck	1786
Panong	neck	1786
Halang	neck	1326
Jeh	neck	1326
Veh	neck	2227
Je	neck	1326
Arak	neck	1786
Bahnar	neck	256
Tempuan	neck	256
Oy	neck	2227
Nhaheun	neck	2227
Jru	neck	2227
Tariang	neck	1786
Kantu	neck	255
Katu	neck	255
Dakkang	neck	0
Lao-Katu	neck	2467
Lao-Katu	neck	2467
Pakoh	neck	2467
Taoih	neck	2467
Ong	neck	2467
Taoi	neck	2467
Nge	neck	2467
Kui	neck	2467
Neu	neck	2467
Bru	neck	2467
BruVK	neck	2467
Mak	neck	2467
So	neck	2467
Tri	neck	2467
Nyakur	neck	256
Mon	neck	256
Semelai	neck	3859
SemoqBeri	neck	3859
Kensiw	neck	3860
Jah-Hut	neck	3859
Semai	neck	1786
Temiar	neck	1786
Khmer	neck	256
K.Surin	neck	256
Chong-H	neck	818
Chong	neck	818
Kasong	neck	818
Samre	neck	818
Phong(V)	neck	256
Tuum	neck	256
Liha	neck	256
Cuoi	neck	256
Vietnamese	neck	256
MuongKoi	neck	4627
Tho Mon	neck	818
Ruc	neck	0
Arem	neck	4628
KhaPhong	neck	4629
Malieng	neck	256
ThavungSo	neck	4630
Thavung	neck	4630
Mang	neck	0
Paliu	neck	2227
Bugan	neck	2467
Khmu	neck	255
KxinhMul	neck	818
Ksinmul	neck	818
Khang	neck	4224
Bit	neck	4224
Mlabri	neck	4225
Pray	neck	255
Phong	neck	4226
Iduh	neck	4227
Hu	neck	4323
Khamet	neck	256
Khme	neck	256
Shuangdiang	neck	256
Yongde	neck	256
Pangpin	neck	256
Gantang	neck	256
Mang'an	neck	256
Plang	neck	756
Wa	neck	756
Guanshuang	neck	756
Man'e	neck	756
De'ang	neck	4477
Rumai	neck	4477
Khasi	neck	4629
Kharia	neck	0
Juang	neck	256
Bonda	neck	0
Sora	neck	3688
Parengi	neck	3687
Santali	neck	3689
Mundari	neck	3689
Car	neck	3133
Nancawri	neck	2227
Stieng	new	1422
Chrau	new	1422
M.Rolom	new	1422
M.Bunong	new	1422
M.Dip	new	1422
Ma1	new	1422
Ma2	new	1422
Sre	new	3224
KahoChil	new	1422
Kor=Cua	new	2469
Kadong	new	2469
Hadang	new	2469
Hre	new	2469
Rengao	new	2469
Didra	new	2469
Sedang	new	2469
Panong	new	2469
Halang	new	2469
Jeh	new	2469
Veh	new	2469
Je	new	2469
Arak	new	1422
Bahnar	new	2469
Tempuan	new	2469
Oy	new	2469
Nhaheun	new	2469
Jru	new	2469
Tariang	new	2469
Kantu	new	1422
Katu	new	1422
Dakkang	new	1422
Pakoh	new	1422
Taoih	new	1422
Ong	new	1422
Taoi	new	1422
Nge	new	1422
Kui	new	1422
Neu	new	1422
Bru	new	1422
BruVK	new	1422
Mak	new	1422
Tri	new	1422
Nyakur	new	1422
Mon	new	1422
Semelai	new	3861
SemoqBeri	new	759
Kensiw	new	3862
Jahai	new	759
Jah-Hut	new	759
Semai	new	759
Temiar	new	759
Khmer	new	1422
K.Surin	new	1422
Chong-H	new	4735
Chong	new	4735
Kasong	new	4735
Samre	new	4735
Phong(V)	new	759
Tuum	new	759
Liha	new	759
Cuoi	new	759
Vietnamese	new	759
MuongKoi	new	0
Tho Mon	new	0
Ruc	new	759
Arem	new	0
KhaPhong	new	1422
Malieng	new	759
ThavungSo	new	1422
Thavung	new	1422
Mang	new	1422
Paliu	new	4349
Bugan	new	4173
Khmu	new	1422
KxinhMul	new	1422
Ksinmul	new	1422
Khang	new	1422
Bit	new	1422
Mlabri	new	1422
Pray	new	1422
Phong	new	1422
Iduh	new	1422
Hu	new	1422
Khamet	new	1422
Khme	new	1422
Shuangdiang	new	4383
Yongde	new	4402
Pangpin	new	4383
Gantang	new	4402
Mang'an	new	4383
Plang	new	4383
Wa	new	4383
Guanshuang	new	4383
Man'e	new	4383
De'ang	new	1422
Rumai	new	1422
Khasi	new	1422
Kharia	new	1422
Juang	new	0
Bonda	new	1422
Sora	new	1422
Parengi	new	1422
Santali	new	0
Mundari	new	0
Nancawri	new	4021
Stieng	night	1821
Chrau	night	1821
M.Rolom	night	1821
M.Bunong	night	1821
M.Dip	night	1821
Ma1	night	1821
Ma2	night	1821
Sre	night	1821
KahoChil	night	1821
Kor=Cua	night	3227
Kadong	night	1821
Hadang	night	1821
Hre	night	1821
Rengao	night	1821
Didra	night	1821
Sedang	night	1821
Panong	night	1821
Halang	night	1821
Jeh	night	1821
Veh	night	1821
Je	night	1821
Arak	night	0
Bahnar	night	1821
Tempuan	night	1821
Oy	night	1821
Nhaheun	night	1821
Jru	night	1821
Tariang	night	1821
Kantu	night	1988
Katu	night	1988
Dakkang	night	3225
Lao-Katu	night	1988
Pakoh	night	3491
Taoih	night	3491
Ong	night	3225
Nge	night	3225
Kui	night	3491
Neu	night	3491
Bru	night	3491
BruVK	night	3491
Mak	night	3491
So	night	3491
Tri	night	3491
Nyakur	night	1571
Mon	night	1571
Semelai	night	1571
Kensiw	night	3863
Jahai	night	3863
Jah-Hut	night	3864
Semai	night	1571
Temiar	night	3865
Khmer	night	1819
K.Surin	night	1819
Chong-H	night	4736
Chong	night	4736
Kasong	night	4736
Samre	night	4736
Phong(V)	night	1571
Tuum	night	1571
Liha	night	1571
Cuoi	night	1571
Vietnamese	night	1571
MuongKoi	night	1571
Tho Mon	night	1988
Ruc	night	4633
Arem	night	4633
KhaPhong	night	1819
Malieng	night	1819
ThavungSo	night	4631
Thavung	night	4631
Mang	night	1988
Paliu	night	4382
Bugan	night	1988
Khmu	night	1988
KxinhMul	night	4228
Ksinmul	night	4228
Khang	night	4229
Bit	night	4230
Mlabri	night	4231
Pray	night	4230
Phong	night	4231
Iduh	night	4228
Hu	night	1985
Khamet	night	4374
Khme	night	4370
Shuangdiang	night	4382
Yongde	night	1985
Pangpin	night	1988
Gantang	night	1988
Mang'an	night	1988
Plang	night	4382
Wa	night	1988
Guanshuang	night	1988
Man'e	night	1988
De'ang	night	1988
Rumai	night	1988
Khasi	night	4632
Kharia	night	3690
Juang	night	3691
Bonda	night	3692
Sora	night	3692
Parengi	night	3693
Santali	night	0
Mundari	night	0
Korku	night	0
Car	night	1571
Nancawri	night	1571
Stieng	nose	161
Chrau	nose	161
M.Rolom	nose	161
M.Bunong	nose	161
M.Dip	nose	161
Ma1	nose	161
Ma2	nose	161
Sre	nose	161
KahoChil	nose	161
Kor=Cua	nose	161
Kadong	nose	161
Hadang	nose	161
Hre	nose	161
Rengao	nose	161
Didra	nose	161
Sedang	nose	161
Panong	nose	161
Halang	nose	161
Jeh	nose	161
Veh	nose	161
Je	nose	161
Arak	nose	161
Bahnar	nose	161
Tempuan	nose	161
Oy	nose	161
Nhaheun	nose	161
Jru	nose	161
Tariang	nose	161
Kantu	nose	161
Katu	nose	161
Dakkang	nose	161
Lao-Katu	nose	161
Pakoh	nose	161
Taoih	nose	161
Ong	nose	161
Taoi	nose	161
Nge	nose	161
Kui	nose	161
Neu	nose	161
Bru	nose	161
BruVK	nose	161
Mak	nose	161
So	nose	161
Tri	nose	161
Nyakur	nose	161
Mon	nose	161
Semelai	nose	161
SemoqBeri	nose	161
Kensiw	nose	161
Jahai	nose	161
Semai	nose	161
Temiar	nose	161
Khmer	nose	161
K.Surin	nose	161
Chong-H	nose	4737
Chong	nose	4737
Kasong	nose	4737
Samre	nose	0
Phong(V)	nose	161
Tuum	nose	161
Liha	nose	161
Cuoi	nose	161
Vietnamese	nose	161
MuongKoi	nose	161
Tho Mon	nose	161
Ruc	nose	161
Arem	nose	161
KhaPhong	nose	161
Malieng	nose	161
ThavungSo	nose	161
Thavung	nose	161
Mang	nose	161
Paliu	nose	161
Bugan	nose	161
Khmu	nose	161
KxinhMul	nose	161
Ksinmul	nose	161
Khang	nose	161
Bit	nose	161
Mlabri	nose	161
Pray	nose	161
Phong	nose	161
Iduh	nose	161
Hu	nose	4324
Khamet	nose	4324
Khme	nose	4324
Shuangdiang	nose	161
Yongde	nose	4324
Pangpin	nose	161
Gantang	nose	161
Mang'an	nose	161
Plang	nose	161
Wa	nose	161
Guanshuang	nose	161
Man'e	nose	161
De'ang	nose	161
Rumai	nose	161
Khasi	nose	161
Kharia	nose	3694
Juang	nose	161
Bonda	nose	161
Sora	nose	161
Parengi	nose	161
Santali	nose	161
Mundari	nose	161
Korku	nose	161
Car	nose	161
Nancawri	nose	161
Stieng	not	3233
Chrau	not	3228
M.Rolom	not	3230
M.Bunong	not	3234
M.Dip	not	1780
Ma1	not	3228
Ma2	not	3232
Sre	not	3228
KahoChil	not	3228
Kor=Cua	not	3231
Kadong	not	1504
Hadang	not	1780
Hre	not	1504
Rengao	not	1780
Didra	not	1504
Sedang	not	1504
Panong	not	1780
Halang	not	1780
Jeh	not	3232
Veh	not	3230
Je	not	3232
Arak	not	3230
Bahnar	not	1504
Tempuan	not	1504
Oy	not	3229
Nhaheun	not	3229
Jru	not	1504
Tariang	not	2477
Kantu	not	2478
Katu	not	2478
Dakkang	not	3494
Lao-Katu	not	0
Pakoh	not	2478
Taoih	not	2478
Ong	not	3496
Taoi	not	795
Nge	not	3497
Kui	not	1504
Neu	not	1504
Bru	not	795
BruVK	not	795
Tri	not	795
Nyakur	not	2478
Mon	not	4637
Semelai	not	3866
SemoqBeri	not	3866
Kensiw	not	2477
Jah-Hut	not	3867
Semai	not	1780
Temiar	not	3868
Khmer	not	2479
K.Surin	not	2479
Chong-H	not	3229
Chong	not	3229
Kasong	not	2478
Samre	not	2478
Phong(V)	not	2479
Tuum	not	2479
Liha	not	4634
Cuoi	not	4637
Vietnamese	not	4634
MuongKoi	not	1504
Tho Mon	not	1504
Ruc	not	4635
Arem	not	4635
KhaPhong	not	795
Malieng	not	795
Thavung	not	1504
Mang	not	0
Paliu	not	1504
Bugan	not	0
Khmu	not	0
KxinhMul	not	4232
Khang	not	1780
Bit	not	0
Mlabri	not	2479
Pray	not	3230
Phong	not	0
Iduh	not	2479
Hu	not	4521
Khamet	not	2479
Khme	not	2479
Shuangdiang	not	4384
Yongde	not	4403
Pangpin	not	4384
Gantang	not	4420
Mang'an	not	4384
Plang	not	2479
Wa	not	2480
Guanshuang	not	4463
Man'e	not	2480
De'ang	not	1504
Rumai	not	2479
Khasi	not	2480
Kharia	not	1780
Bonda	not	2480
Sora	not	2480
Parengi	not	2480
Santali	not	1780
Mundari	not	2478
Car	not	3867
Car	not	3867
Nancawri	not	3867
Rengao	not	1504
BruVK	not	3493
Tri	not	3493
Stieng	one	208
Chrau	one	208
M.Rolom	one	208
M.Bunong	one	208
M.Dip	one	208
Ma1	one	208
Ma2	one	208
Sre	one	3235
KahoChil	one	3235
Kor=Cua	one	208
Kadong	one	208
Kadong	one	208
Hadang	one	208
Hadang	one	208
Hre	one	208
Rengao	one	208
Didra	one	208
Sedang	one	208
Panong	one	208
Halang	one	208
Jeh	one	208
Veh	one	208
Je	one	208
Arak	one	208
Bahnar	one	208
Tempuan	one	208
Oy	one	208
Nhaheun	one	208
Jru	one	208
Tariang	one	208
Kantu	one	208
Katu	one	208
Dakkang	one	208
Lao-Katu	one	208
Pakoh	one	208
Taoih	one	208
Ong	one	208
Taoi	one	208
Nge	one	208
Kui	one	208
Neu	one	208
Bru	one	208
BruVK	one	208
Mak	one	208
So	one	208
Tri	one	208
Nyakur	one	208
Mon	one	208
Semelai	one	208
SemoqBeri	one	208
Kensiw	one	208
Jahai	one	208
Jah-Hut	one	208
Semai	one	208
Temiar	one	208
Khmer	one	208
K.Surin	one	208
Chong-H	one	208
Chong	one	208
Kasong	one	208
Samre	one	208
Phong(V)	one	208
Tuum	one	208
Liha	one	208
Cuoi	one	208
Vietnamese	one	208
MuongKoi	one	208
Tho Mon	one	208
Ruc	one	208
Arem	one	208
KhaPhong	one	208
Malieng	one	208
ThavungSo	one	208
Thavung	one	208
Mang	one	208
Paliu	one	208
Bugan	one	208
Bugan	one	208
Khmu	one	208
KxinhMul	one	208
Ksinmul	one	208
Khang	one	4236
Bit	one	0
Mlabri	one	208
Pray	one	208
Phong	one	4237
Iduh	one	4238
Hu	one	208
Khamet	one	4354
Khme	one	208
Shuangdiang	one	208
Yongde	one	208
Pangpin	one	208
Gantang	one	208
Mang'an	one	208
Plang	one	0
Wa	one	0
Guanshuang	one	0
Man'e	one	0
De'ang	one	4478
Rumai	one	4478
Khasi	one	208
Kharia	one	208
Juang	one	208
Bonda	one	208
Sora	one	3695
Parengi	one	3695
Santali	one	208
Mundari	one	208
Korku	one	208
Car	one	4022
Nancawri	one	4022
Stieng	person	3237
Chrau	person	3236
M.Rolom	person	3237
M.Bunong	person	3237
M.Dip	person	3237
Ma1	person	2103
Ma2	person	3237
Sre	person	4671
KahoChil	person	3237
Kor=Cua	person	3237
Kadong	person	228
Hadang	person	228
Hre	person	228
Rengao	person	3237
Didra	person	228
Sedang	person	228
Panong	person	228
Halang	person	3237
Jeh	person	228
Veh	person	228
Je	person	228
Arak	person	228
Bahnar	person	228
Tempuan	person	3237
Oy	person	228
Nhaheun	person	3237
Jru	person	3237
Tariang	person	228
Kantu	person	3237
Katu	person	3237
Dakkang	person	0
Lao-Katu	person	1837
Lao-Katu	person	1837
Pakoh	person	1837
Taoih	person	1837
Ong	person	1837
Taoi	person	1837
Nge	person	3499
Kui	person	1837
Neu	person	1837
Bru	person	1837
BruVK	person	1837
Mak	person	1837
So	person	1837
Tri	person	1837
Nyakur	person	4762
Mon	person	3237
Semelai	person	890
SemoqBeri	person	890
Kensiw	person	3237
Jahai	person	3202
Jah-Hut	person	2481
Semai	person	228
Temiar	person	228
Khmer	person	0
K.Surin	person	0
Chong-H	person	2110
Chong	person	2110
Kasong	person	2110
Samre	person	2110
Phong(V)	person	117
Tuum	person	117
Liha	person	228
Cuoi	person	4638
Vietnamese	person	228
MuongKoi	person	226
Tho Mon	person	226
Ruc	person	228
Arem	person	2396
KhaPhong	person	4639
Malieng	person	4639
ThavungSo	person	117
Thavung	person	117
Mang	person	4326
Paliu	person	3939
Bugan	person	4637
Khmu	person	0
KxinhMul	person	4113
Ksinmul	person	4113
Khang	person	0
Bit	person	4113
Mlabri	person	3202
Pray	person	4203
Phong	person	4204
Iduh	person	4203
Hu	person	4746
Khamet	person	4746
Khme	person	4746
Shuangdiang	person	927
Yongde	person	927
Pangpin	person	927
Gantang	person	927
Mang'an	person	927
Plang	person	4443
Wa	person	4443
Guanshuang	person	4443
Man'e	person	4443
De'ang	person	4746
Rumai	person	4746
Khasi	person	2396
Kharia	person	3675
Juang	person	0
Bonda	person	226
Sora	person	0
Parengi	person	0
Santali	person	3674
Mundari	person	3674
Korku	person	3675
Car	person	4023
Nancawri	person	4024
Stieng	rain	162
Chrau	rain	162
M.Rolom	rain	162
M.Bunong	rain	162
M.Dip	rain	162
Ma1	rain	162
Ma2	rain	162
Sre	rain	162
KahoChil	rain	162
Kor=Cua	rain	3239
Kadong	rain	162
Hadang	rain	162
Hre	rain	162
Rengao	rain	162
Didra	rain	162
Sedang	rain	162
Panong	rain	3239
Halang	rain	162
Jeh	rain	162
Veh	rain	0
Je	rain	162
Arak	rain	2484
Bahnar	rain	162
Tempuan	rain	2484
Oy	rain	2484
Nhaheun	rain	162
Jru	rain	162
Tariang	rain	162
Kantu	rain	2484
Katu	rain	2484
Dakkang	rain	3500
Lao-Katu	rain	2484
Pakoh	rain	2484
Taoih	rain	2484
Ong	rain	3500
Taoi	rain	3500
Nge	rain	2484
Kui	rain	162
Neu	rain	162
Bru	rain	162
BruVK	rain	162
Mak	rain	162
So	rain	162
Tri	rain	162
Nyakur	rain	165
Mon	rain	165
Semelai	rain	0
SemoqBeri	rain	162
Kensiw	rain	0
Jah-Hut	rain	4223
Semai	rain	4223
Temiar	rain	3869
Khmer	rain	416
K.Surin	rain	416
Chong-H	rain	162
Chong	rain	162
Kasong	rain	162
Samre	rain	162
Phong(V)	rain	162
Tuum	rain	162
Liha	rain	162
Cuoi	rain	162
Vietnamese	rain	162
MuongKoi	rain	162
Tho Mon	rain	162
Ruc	rain	162
Arem	rain	162
KhaPhong	rain	1825
Malieng	rain	1825
ThavungSo	rain	165
Thavung	rain	165
Mang	rain	162
Paliu	rain	4175
Bugan	rain	4175
Khmu	rain	162
KxinhMul	rain	162
Ksinmul	rain	162
Khang	rain	0
Bit	rain	416
Mlabri	rain	162
Pray	rain	162
Phong	rain	162
Iduh	rain	162
Hu	rain	4327
Khamet	rain	1825
Khme	rain	1825
Shuangdiang	rain	4327
Yongde	rain	4327
Pangpin	rain	4327
Gantang	rain	4327
Mang'an	rain	4327
Plang	rain	4327
Wa	rain	4327
Guanshuang	rain	4327
Man'e	rain	4327
De'ang	rain	4327
Rumai	rain	4327
Khasi	rain	4355
Juang	rain	162
Bonda	rain	3696
Sora	rain	3697
Parengi	rain	783
Santali	rain	783
Mundari	rain	162
Korku	rain	162
Car	rain	4025
Nancawri	rain	4223
Stieng	red	3241
Chrau	red	3241
M.Rolom	red	246
M.Bunong	red	4764
M.Dip	red	377
Ma1	red	246
Ma2	red	246
Sre	red	3241
KahoChil	red	246
Kor=Cua	red	1149
Kadong	red	1149
Hadang	red	1149
Hre	red	3243
Rengao	red	1149
Didra	red	3243
Sedang	red	1149
Panong	red	1149
Halang	red	1149
Jeh	red	1149
Veh	red	0
Je	red	0
Arak	red	246
Bahnar	red	3240
Tempuan	red	3240
Oy	red	0
Nhaheun	red	1149
Jru	red	1149
Tariang	red	246
Kantu	red	246
Katu	red	246
Dakkang	red	246
Lao-Katu	red	246
Pakoh	red	234
Taoih	red	234
Ong	red	234
Taoi	red	234
Nge	red	234
Kui	red	234
Neu	red	234
Bru	red	234
BruVK	red	234
Mak	red	234
Tri	red	234
Nyakur	red	248
Mon	red	4789
Semelai	red	0
SemoqBeri	red	3870
Kensiw	red	248
Jahai	red	3940
Jah-Hut	red	3871
Semai	red	248
Temiar	red	3872
Khmer	red	377
K.Surin	red	377
Chong-H	red	245
Chong	red	245
Kasong	red	245
Samre	red	245
Phong(V)	red	4640
Tuum	red	4640
Liha	red	4640
Cuoi	red	0
Vietnamese	red	4641
MuongKoi	red	4641
Tho Mon	red	4641
Ruc	red	4641
Arem	red	4640
KhaPhong	red	4641
Malieng	red	4641
ThavungSo	red	4641
Thavung	red	4641
Mang	red	0
Paliu	red	3243
Bugan	red	3872
Khmu	red	244
KxinhMul	red	4239
Ksinmul	red	4239
Khang	red	4240
Bit	red	4239
Mlabri	red	0
Pray	red	234
Phong	red	4115
Iduh	red	4241
Hu	red	248
Khamet	red	248
Khme	red	248
Shuangdiang	red	246
Yongde	red	246
Pangpin	red	246
Gantang	red	246
Mang'an	red	246
Plang	red	4431
Wa	red	4456
Guanshuang	red	4431
Man'e	red	4431
De'ang	red	246
Rumai	red	2555
Khasi	red	234
Kharia	red	3698
Juang	red	0
Bonda	red	3700
Sora	red	3700
Parengi	red	246
Santali	red	2158
Mundari	red	2158
Korku	red	0
Car	red	4026
Nancawri	red	4027
Stieng	road	102
Chrau	road	102
M.Rolom	road	102
M.Bunong	road	102
M.Dip	road	102
Ma1	road	3245
Ma2	road	3245
Sre	road	3245
KahoChil	road	3245
Kor=Cua	road	102
Kadong	road	3244
Hadang	road	3244
Hre	road	102
Rengao	road	102
Didra	road	102
Sedang	road	102
Panong	road	102
Halang	road	102
Jeh	road	0
Veh	road	0
Je	road	0
Arak	road	352
Bahnar	road	102
Oy	road	0
Nhaheun	road	0
Jru	road	0
Tariang	road	0
Kantu	road	2490
Katu	road	2490
Dakkang	road	2490
Lao-Katu	road	2490
Pakoh	road	169
Taoih	road	2490
Ong	road	169
Taoi	road	169
Nge	road	169
Kui	road	169
Neu	road	169
Bru	road	169
BruVK	road	169
Mak	road	169
So	road	169
Tri	road	169
Nyakur	road	167
Mon	road	2490
Semelai	road	102
SemoqBeri	road	102
Kensiw	road	2490
Jahai	road	2490
Jah-Hut	road	3873
Semai	road	3873
Temiar	road	3873
Khmer	road	167
K.Surin	road	167
Chong-H	road	169
Chong	road	169
Kasong	road	169
Samre	road	169
Phong(V)	road	169
Tuum	road	169
Liha	road	169
Cuoi	road	0
Vietnamese	road	352
MuongKoi	road	169
Tho Mon	road	0
Ruc	road	0
Arem	road	169
KhaPhong	road	169
Malieng	road	0
Thavung	road	169
Mang	road	4593
Paliu	road	4758
Bugan	road	3465
Khmu	road	4242
KxinhMul	road	4243
Ksinmul	road	4243
Khang	road	2490
Bit	road	0
Mlabri	road	4242
Pray	road	102
Phong	road	102
Iduh	road	102
Hu	road	102
Khamet	road	102
Khme	road	102
Shuangdiang	road	102
Shuangdiang	road	102
Yongde	road	102
Pangpin	road	102
Gantang	road	102
Mang'an	road	102
Plang	road	102
Wa	road	169
Guanshuang	road	169
Man'e	road	169
De'ang	road	352
Rumai	road	352
Khasi	road	4244
Kharia	road	3701
Juang	road	3701
Bonda	road	3702
