Language	Parameter	Cognateset
Breton_Gwened	carry	carry.020
Breton_Treger	carry	carry.020
Bulgarian	carry	carry.012
Catalan	carry	carry.013
Czech	carry	carry.012
Dalmatian_Vegliote	carry	carry.013
Danish	carry	carry.022
Delvari	carry	carry.022
Dutch	carry	carry.002
Elfdalian	carry	carry.022
English	carry	carry.024
Faroese	carry	carry.022
Flemish	carry	carry.002
FrancoProvencal	carry	carry.013
French	carry	carry.013
Frisian	carry	carry.002
Friulian	carry	carry.013
Gaelic_Irish	carry	carry.022
Gaelic_Manx	carry	carry.022
Gaelic_Scottish	carry	carry.011
Gawarbati	carry	carry.021
Gawri	carry	carry.027
German	carry	carry.002
German_Bernese	carry	carry.002
Gothic	carry	carry.022
Greek_Ancient	carry	carry.022
Greek_Cappadocian	carry	carry.022
Greek_Cypriot	carry	carry.019
Greek_Italiot	carry	carry.022
Greek_Modern_Std	carry	carry.019
Greek_New_Testament	carry	carry.022
Greek_Pontic	carry	carry.022
Greek_Pontic	carry	carry.019
Hawrami	carry	carry.022
Hindi	carry	carry.029
Hittite	carry	carry.032
Icelandic	carry	carry.022
Italian	carry	carry.013
Kamviri	carry	carry.021
Kashmiri	carry	carry.026
Kashubian	carry	carry.012
Khotanese	carry	carry.022
Khowar	carry	carry.001
Khwarazmian	carry	carry.022
Kumzari	carry	carry.022
Kurdish_C._Jafi	carry	carry.022
Kurdish_N._Bahdini	carry	carry.021
Kurdish_S._Elami	carry	carry.022
Kurdish_S._Qorveh	carry	carry.022
Katavari_Eastern	carry	carry.021
Ladin	carry	carry.013
Lari	carry	carry.022
Late_Cornish	carry	carry.025
Latgalian	carry	carry.012
Latin	carry	carry.022
Latvian	carry	carry.012
Lithuanian	carry	carry.012
Luxembourgish	carry	carry.002
Macedonian	carry	carry.012
Macedonian_Suho	carry	carry.017
Macedonian_Visoka	carry	carry.017
Magahi	carry	carry.006
Maithili	carry	carry.006
Marathi	carry	carry.014
Mazanderani	carry	carry.022
MeglenoRomanian	carry	carry.013
Middle_Breton	carry	carry.020
Middle_Cornish	carry	carry.020
Middle_Dutch	carry	carry.002
Middle_High_German	carry	carry.002
Middle_Persian	carry	carry.022
Middle_Welsh	carry	carry.020
Milanese	carry	carry.013
Neapolitan	carry	carry.013
Nepali	carry	carry.008
Norwegian_Bokmal	carry	carry.022
Norwegian_Nynorsk	carry	carry.022
Old_Catalan	carry	carry.013
Old_Church_Slavonic	carry	carry.012
Old_Czech	carry	carry.012
Old_English	carry	carry.022
Old_French	carry	carry.013
Old_Frisian	carry	carry.002
Old_High_German	carry	carry.022
Old_Icelandic	carry	carry.022
Old_Irish	carry	carry.022
Old_Novgorod	carry	carry.012
Old_Occitan	carry	carry.013
Old_Persian	carry	carry.022
Old_Polish	carry	carry.012
Old_Prussian	carry	carry.030
Old_Saxon	carry	carry.002
Old_Spanish	carry	carry.016
Old_Swedish	carry	carry.022
Old_Welsh	carry	carry.020
Oscan	carry	carry.022
Ossetic_Digor	carry	carry.015
Ossetic_Iron	carry	carry.015
Pali	carry	carry.022
Palula	carry	carry.021
Parthian	carry	carry.022
Pashai_NorthWest	carry	carry.021
Pashto	carry	carry.022
Persian_Tehran	carry	carry.022
Polabian	carry	carry.012
Polish	carry	carry.012
Portuguese	carry	carry.016
Portuguese_Brazilian	carry	carry.003
Punjabi	carry	carry.029
Raji_Barzoki	carry	carry.022
Romanian	carry	carry.020
Russian	carry	carry.012
Rusyn	carry	carry.012
Sardinian_Logudoro	carry	carry.013
Sardinian_Nuoro	carry	carry.018
Sarikoli	carry	carry.007
SerboCroat	carry	carry.012
Sinhalese	carry	carry.033
Slovak	carry	carry.012
Slovene	carry	carry.012
Slovene_Early_Modern	carry	carry.012
Slovene_Kostel	carry	carry.012
Sogdian	carry	carry.022
Sorbian_Lower	carry	carry.012
Sorbian_Upper	carry	carry.012
Spanish	carry	carry.016
Swedish	carry	carry.022
Tati	carry	carry.022
Tocharian_A	carry	carry.022
Tocharian_B	carry	carry.022
Ukrainian	carry	carry.012
Umbrian	carry	carry.022
Umbrian	carry	carry.013
Urdu	carry	carry.029
Vedic_Early	carry	carry.022
Vasivari_Paski	carry	carry.028
Wakhi	carry	carry.005
Walloon	carry	carry.013
Welsh_North	carry	carry.010
Yaghnobi	carry	carry.022
Albanian_Arberesh	chest	chest.017
Albanian_Gheg	chest	chest.040
Albanian_Standard	chest	chest.040
AngloNorman	chest	chest.008
Armenian_Classical	chest	chest.025
Armenian_Eastern	chest	chest.025
Armenian_Western	chest	chest.025
Assamese	chest	chest.026
Avestan_Younger	chest	chest.037
Bactrian	chest	chest.010
Bakhtiari	chest	chest.041
Balochi_Sistani	chest	chest.037
Belarusian	chest	chest.012
Bengali	chest	chest.026
Bhojpuri	chest	chest.015
Breton_Gwened	chest	chest.007
Breton_Gwened	chest	chest.020
Breton_Treger	chest	chest.005
Bulgarian	chest	chest.012
Catalan	chest	chest.008
Czech	chest	chest.012
Dalmatian_Vegliote	chest	chest.008
Danish	chest	chest.005
Delvari	chest	chest.041
Dutch	chest	chest.005
Elfdalian	chest	chest.005
English	chest	chest.038
Faroese	chest	chest.005
Flemish	chest	chest.005
FrancoProvencal	chest	chest.008
French	chest	chest.008
Frisian	chest	chest.018
Friulian	chest	chest.008
Gaelic_Irish	chest	chest.008
Gaelic_Manx	chest	chest.003
Gaelic_Scottish	chest	chest.005
Gaulish	chest	chest.005
Gawarbati	chest	chest.039
Gawri	chest	chest.030
German	chest	chest.005
German_Bernese	chest	chest.005
Gothic	chest	chest.005
Greek_Ancient	chest	chest.022
Greek_Cappadocian	chest	chest.016
Greek_Cypriot	chest	chest.022
Greek_Italiot	chest	chest.006
Greek_Modern_Std	chest	chest.022
Greek_New_Testament	chest	chest.022
Greek_Pontic	chest	chest.022
Hawrami	chest	chest.036
Hindi	chest	chest.015
Icelandic	chest	chest.005
Italian	chest	chest.008
Kalasaala_Niseigram	chest	chest.039
Kamviri	chest	chest.033
Kashmiri	chest	chest.034
Kashubian	chest	chest.004
Khotanese	chest	chest.010
Khowar	chest	chest.029
Khwarazmian	chest	chest.010
Kumzari	chest	chest.041
Kurdish_C._Jafi	chest	chest.036
Kurdish_N._Bahdini	chest	chest.036
Kurdish_S._Elami	chest	chest.036
Kurdish_S._Qorveh	chest	chest.034
Katavari_Eastern	chest	chest.033
Katavari_Ktivi	chest	chest.033
Ladin	chest	chest.008
Lari	chest	chest.041
Late_Cornish	chest	chest.005
Latgalian	chest	chest.014
Latin	chest	chest.008
Latvian	chest	chest.027
Lithuanian	chest	chest.014
Luvian	chest	chest.011
Luxembourgish	chest	chest.005
Macedonian	chest	chest.012
Macedonian_Suho	chest	chest.012
Macedonian_Visoka	chest	chest.012
Magahi	chest	chest.015
Maithili	chest	chest.002
Marathi	chest	chest.015
Mazanderani	chest	chest.036
MeglenoRomanian	chest	chest.008
Middle_Breton	chest	chest.005
Middle_Cornish	chest	chest.001
Middle_Dutch	chest	chest.005
Middle_High_German	chest	chest.005
Middle_Persian	chest	chest.037
Middle_Welsh	chest	chest.005
Milanese	chest	chest.031
Neapolitan	chest	chest.008
Nepali	chest	chest.015
Norwegian_Bokmal	chest	chest.005
Norwegian_Nynorsk	chest	chest.005
Old_Breton	chest	chest.005
Old_Catalan	chest	chest.008
Old_Church_Slavonic	chest	chest.004
Old_Czech	chest	chest.012
Old_English	chest	chest.005
Old_French	chest	chest.008
Old_Frisian	chest	chest.005
Old_High_German	chest	chest.005
Old_Icelandic	chest	chest.005
Old_Irish	chest	chest.005
Old_Irish	chest	chest.008
Old_Occitan	chest	chest.008
Old_Polish	chest	chest.004
Old_Prussian	chest	chest.023
Old_Saxon	chest	chest.005
Old_Spanish	chest	chest.008
Old_Swedish	chest	chest.005
Old_Welsh	chest	chest.005
Ossetic_Digor	chest	chest.013
Ossetic_Iron	chest	chest.013
Pali	chest	chest.028
Palula	chest	chest.034
Pashai_NorthWest	chest	chest.034
Pashto	chest	chest.009
Persian_Tehran	chest	chest.041
Polabian	chest	chest.021
Polish	chest	chest.004
Portuguese	chest	chest.008
Portuguese_Brazilian	chest	chest.008
Punjabi	chest	chest.015
Raji_Barzoki	chest	chest.036
Romanian	chest	chest.008
Russian	chest	chest.012
Rusyn	chest	chest.012
Sardinian_Logudoro	chest	chest.008
Sardinian_Nuoro	chest	chest.008
Sarikoli	chest	chest.010
Sanuviri_Wama	chest	chest.033
SerboCroat	chest	chest.012
Sinhalese	chest	chest.019
Slovak	chest	chest.012
Slovene	chest	chest.004
Slovene_Early_Modern	chest	chest.004
Slovene_Kostel	chest	chest.004
Sogdian	chest	chest.010
Sorbian_Lower	chest	chest.024
Sorbian_Upper	chest	chest.024
Spanish	chest	chest.008
Swedish	chest	chest.005
Tati	chest	chest.036
Tocharian_A	chest	chest.028
Tocharian_B	chest	chest.028
Ukrainian	chest	chest.012
Urdu	chest	chest.015
Vedic_Early	chest	chest.035
Vasivari_Paski	chest	chest.032
Wakhi	chest	chest.010
Walloon	chest	chest.008
Welsh_North	chest	chest.001
Yaghnobi	chest	chest.034
Albanian_Gheg	claw	claw.002
Albanian_Standard	claw	claw.002
AngloNorman	claw	claw.012
Armenian_Classical	claw	claw.018
Armenian_Eastern	claw	claw.018
Armenian_Western	claw	claw.018
Assamese	claw	claw.012
Bakhtiari	claw	claw.003
Balochi_Sistani	claw	claw.003
Belarusian	claw	claw.013
Bengali	claw	claw.012
Bhojpuri	claw	claw.028
Breton_Gwened	claw	claw.012
Breton_Treger	claw	claw.032
Bulgarian	claw	claw.012
Catalan	claw	claw.008
Czech	claw	claw.023
Danish	claw	claw.001
Delvari	claw	claw.012
Dutch	claw	claw.001
Elfdalian	claw	claw.001
English	claw	claw.001
Faroese	claw	claw.001
Flemish	claw	claw.001
FrancoProvencal	claw	claw.011
French	claw	claw.026
Frisian	claw	claw.001
Friulian	claw	claw.026
Gaelic_Irish	claw	claw.012
Gaelic_Manx	claw	claw.032
Gaelic_Scottish	claw	claw.032
Gawarbati	claw	claw.028
Gawri	claw	claw.014
German	claw	claw.034
German_Bernese	claw	claw.034
Greek_Ancient	claw	claw.012
Greek_Cappadocian	claw	claw.012
Greek_Cypriot	claw	claw.012
Greek_Italiot	claw	claw.012
Greek_Modern_Std	claw	claw.012
Greek_Mycenaean	claw	claw.012
Greek_Pontic	claw	claw.012
Hawrami	claw	claw.016
Hindi	claw	claw.028
Icelandic	claw	claw.001
Italian	claw	claw.021
Kalasaala_Niseigram	claw	claw.025
Kamviri	claw	claw.012
Kashmiri	claw	claw.028
Kashubian	claw	claw.004
Khotanese	claw	claw.033
Khowar	claw	claw.030
Khwarazmian	claw	claw.012
Kumzari	claw	claw.012
Kurdish_C._Jafi	claw	claw.003
Kurdish_N._Bahdini	claw	claw.003
Kurdish_S._Elami	claw	claw.016
Kurdish_S._Qorveh	claw	claw.016
Katavari_Eastern	claw	claw.012
Ladin	claw	claw.026
Lari	claw	claw.024
Late_Cornish	claw	claw.012
Latgalian	claw	claw.012
Latin	claw	claw.012
Latvian	claw	claw.012
Lithuanian	claw	claw.012
Luxembourgish	claw	claw.034
Macedonian	claw	claw.029
Magahi	claw	claw.028
Maithili	claw	claw.028
Marathi	claw	claw.028
Mazanderani	claw	claw.012
MeglenoRomanian	claw	claw.012
Middle_Breton	claw	claw.006
Middle_Dutch	claw	claw.001
Middle_High_German	claw	claw.001
Middle_Welsh	claw	claw.032
Milanese	claw	claw.012
Neapolitan	claw	claw.012
Nepali	claw	claw.012
Norwegian_Bokmal	claw	claw.001
Norwegian_Nynorsk	claw	claw.001
Old_Catalan	claw	claw.008
Old_Church_Slavonic	claw	claw.012
Old_Czech	claw	claw.012
Old_English	claw	claw.001
Old_French	claw	claw.026
Old_High_German	claw	claw.001
Old_Icelandic	claw	claw.001
Old_Irish	claw	claw.012
Old_Occitan	claw	claw.008
Old_Polish	claw	claw.012
Old_Spanish	claw	claw.017
Old_Swedish	claw	claw.001
Ossetic_Digor	claw	claw.012
Ossetic_Iron	claw	claw.012
Pali	claw	claw.012
Palula	claw	claw.012
Pashai_NorthWest	claw	claw.028
Pashto	claw	claw.015
Persian_Tehran	claw	claw.003
Polish	claw	claw.004
Portuguese	claw	claw.017
Portuguese_Brazilian	claw	claw.017
Punjabi	claw	claw.028
Raji_Barzoki	claw	claw.012
Raji_Barzoki	claw	claw.003
Raji_Barzoki	claw	claw.016
Romanian	claw	claw.022
Russian	claw	claw.009
Rusyn	claw	claw.012
Sardinian_Logudoro	claw	claw.007
Sardinian_Nuoro	claw	claw.019
Sarikoli	claw	claw.005
SerboCroat	claw	claw.029
Sinhalese	claw	claw.012
Slovak	claw	claw.004
Slovene	claw	claw.031
Slovene_Early_Modern	claw	claw.010
Slovene_Kostel	claw	claw.031
Sorbian_Lower	claw	claw.004
Sorbian_Upper	claw	claw.004
Spanish	claw	claw.020
Swedish	claw	claw.001
Tati	claw	claw.012
Tocharian_A	claw	claw.027
Tocharian_B	claw	claw.027
Ukrainian	claw	claw.009
Urdu	claw	claw.028
Vedic_Early	claw	claw.012
Wakhi	claw	claw.012
Walloon	claw	claw.026
Welsh_North	claw	claw.032
Albanian_Arberesh	cloud	cloud.038
Albanian_Gheg	cloud	cloud.041
Albanian_Standard	cloud	cloud.041
AngloNorman	cloud	cloud.016
Armenian_Classical	cloud	cloud.006
Armenian_Eastern	cloud	cloud.006
Armenian_Western	cloud	cloud.006
Assamese	cloud	cloud.032
Avestan_Younger	cloud	cloud.035
Bakhtiari	cloud	cloud.006
Balochi_Sistani	cloud	cloud.006
Belarusian	cloud	cloud.024
Bengali	cloud	cloud.039
Bhojpuri	cloud	cloud.017
Breton_Gwened	cloud	cloud.034
Breton_Treger	cloud	cloud.033
Bulgarian	cloud	cloud.008
Catalan	cloud	cloud.016
Czech	cloud	cloud.008
Dalmatian_Vegliote	cloud	cloud.004
Danish	cloud	cloud.030
Delvari	cloud	cloud.006
Dutch	cloud	cloud.036
Elfdalian	cloud	cloud.015
English	cloud	cloud.001
Faroese	cloud	cloud.030
Flemish	cloud	cloud.036
FrancoProvencal	cloud	cloud.016
French	cloud	cloud.016
Frisian	cloud	cloud.036
Friulian	cloud	cloud.016
Gaelic_Irish	cloud	cloud.040
Gaelic_Manx	cloud	cloud.014
Gaelic_Scottish	cloud	cloud.019
Gawarbati	cloud	cloud.006
Gawri	cloud	cloud.013
German	cloud	cloud.036
German_Bernese	cloud	cloud.036
Gothic	cloud	cloud.015
Greek_Ancient	cloud	cloud.006
Greek_Cappadocian	cloud	cloud.006
Greek_Cypriot	cloud	cloud.006
Greek_Italiot	cloud	cloud.006
Greek_Modern_Std	cloud	cloud.006
Greek_New_Testament	cloud	cloud.006
Greek_Pontic	cloud	cloud.006
Hawrami	cloud	cloud.006
Hindi	cloud	cloud.017
Hittite	cloud	cloud.005
Icelandic	cloud	cloud.030
Italian	cloud	cloud.016
Kalasaala_Niseigram	cloud	cloud.006
Kamviri	cloud	cloud.006
Kashmiri	cloud	cloud.006
Kashubian	cloud	cloud.031
Khotanese	cloud	cloud.006
Khowar	cloud	cloud.023
Khwarazmian	cloud	cloud.006
Kumzari	cloud	cloud.018
Kurdish_C._Jafi	cloud	cloud.006
Kurdish_N._Bahdini	cloud	cloud.006
Kurdish_S._Elami	cloud	cloud.006
Kurdish_S._Qorveh	cloud	cloud.006
Katavari_Eastern	cloud	cloud.006
Katavari_Ktivi	cloud	cloud.006
Ladin	cloud	cloud.016
Lari	cloud	cloud.006
Late_Cornish	cloud	cloud.011
Latgalian	cloud	cloud.025
Latin	cloud	cloud.016
Latvian	cloud	cloud.025
Lithuanian	cloud	cloud.006
Luxembourgish	cloud	cloud.036
Macedonian	cloud	cloud.008
Macedonian_Suho	cloud	cloud.008
Macedonian_Visoka	cloud	cloud.008
Magahi	cloud	cloud.017
Maithili	cloud	cloud.039
Marathi	cloud	cloud.012
Mazanderani	cloud	cloud.006
MeglenoRomanian	cloud	cloud.016
Middle_Breton	cloud	cloud.009
Middle_Cornish	cloud	cloud.011
Middle_Dutch	cloud	cloud.036
Middle_High_German	cloud	cloud.036
Middle_Persian	cloud	cloud.006
Middle_Welsh	cloud	cloud.033
Milanese	cloud	cloud.016
Neapolitan	cloud	cloud.016
Nepali	cloud	cloud.017
Norwegian_Bokmal	cloud	cloud.030
Norwegian_Nynorsk	cloud	cloud.030
Old_Catalan	cloud	cloud.016
Old_Church_Slavonic	cloud	cloud.008
Old_Czech	cloud	cloud.008
Old_English	cloud	cloud.036
Old_French	cloud	cloud.016
Old_Frisian	cloud	cloud.036
Old_High_German	cloud	cloud.036
Old_Icelandic	cloud	cloud.030
Old_Irish	cloud	cloud.022
Old_Occitan	cloud	cloud.016
Old_Polish	cloud	cloud.008
Old_Prussian	cloud	cloud.037
Old_Saxon	cloud	cloud.036
Old_Spanish	cloud	cloud.016
Old_Swedish	cloud	cloud.030
Ossetic_Digor	cloud	cloud.035
Ossetic_Iron	cloud	cloud.006
Pali	cloud	cloud.035
Palula	cloud	cloud.006
Parthian	cloud	cloud.035
Pashai_NorthWest	cloud	cloud.020
Pashto	cloud	cloud.029
Persian_Tehran	cloud	cloud.006
Polabian	cloud	cloud.021
Polish	cloud	cloud.031
Portuguese	cloud	cloud.016
Portuguese_Brazilian	cloud	cloud.016
Punjabi	cloud	cloud.017
Raji_Barzoki	cloud	cloud.006
Romanian	cloud	cloud.016
Russian	cloud	cloud.024
Rusyn	cloud	cloud.031
Sardinian_Logudoro	cloud	cloud.016
Sardinian_Nuoro	cloud	cloud.016
Sarikoli	cloud	cloud.003
Sanuviri_Wama	cloud	cloud.007
SerboCroat	cloud	cloud.008
Sinhalese	cloud	cloud.028
Slovak	cloud	cloud.008
Slovene	cloud	cloud.008
Slovene_Early_Modern	cloud	cloud.008
Slovene_Kostel	cloud	cloud.008
Sogdian	cloud	cloud.006
Sorbian_Lower	cloud	cloud.010
Sorbian_Upper	cloud	cloud.010
Spanish	cloud	cloud.016
Swedish	cloud	cloud.015
Tati	cloud	cloud.006
Tocharian_A	cloud	cloud.027
Tocharian_B	cloud	cloud.027
Ukrainian	cloud	cloud.031
Urdu	cloud	cloud.017
Vedic_Early	cloud	cloud.035
Vasivari_Paski	cloud	cloud.002
Wakhi	cloud	cloud.026
Walloon	cloud	cloud.016
Welsh_North	cloud	cloud.033
Albanian_Arberesh	cold	cold.025
Albanian_Gheg	cold	cold.006
Albanian_Standard	cold	cold.006
AngloNorman	cold	cold.009
Armenian_Classical	cold	cold.012
Armenian_Eastern	cold	cold.012
Armenian_Western	cold	cold.012
Assamese	cold	cold.007
Avestan_Younger	cold	cold.021
Bakhtiari	cold	cold.020
Balochi_Sistani	cold	cold.020
Belarusian	cold	cold.003
Bengali	cold	cold.007
Bhojpuri	cold	cold.007
Breton_Gwened	cold	cold.013
Breton_Treger	cold	cold.013
Bulgarian	cold	cold.002
Catalan	cold	cold.009
Czech	cold	cold.002
Dalmatian_Vegliote	cold	cold.009
Danish	cold	cold.014
Delvari	cold	cold.020
Dutch	cold	cold.014
Elfdalian	cold	cold.014
English	cold	cold.014
Faroese	cold	cold.014
Flemish	cold	cold.014
FrancoProvencal	cold	cold.009
French	cold	cold.009
Frisian	cold	cold.014
Friulian	cold	cold.009
Gaelic_Irish	cold	cold.004
Gaelic_Manx	cold	cold.004
Gaelic_Scottish	cold	cold.004
Gaulish	cold	cold.004
Gawarbati	cold	cold.011
Gawri	cold	cold.011
German	cold	cold.014
German_Bernese	cold	cold.014
Gothic	cold	cold.014
Greek_Ancient	cold	cold.008
Greek_Cappadocian	cold	cold.024
Greek_Cypriot	cold	cold.024
Greek_Italiot	cold	cold.008
Greek_Modern_Std	cold	cold.024
Greek_New_Testament	cold	cold.008
Greek_Pontic	cold	cold.024
Hawrami	cold	cold.020
Hindi	cold	cold.007
Hittite	cold	cold.013
Icelandic	cold	cold.014
Italian	cold	cold.009
Kalasaala_Niseigram	cold	cold.013
Kamviri	cold	cold.013
Kashmiri	cold	cold.015
Kashubian	cold	cold.025
Khotanese	cold	cold.020
Khowar	cold	cold.018
Khwarazmian	cold	cold.020
Kumzari	cold	cold.020
Kurdish_C._Jafi	cold	cold.020
Kurdish_N._Bahdini	cold	cold.020
Kurdish_S._Elami	cold	cold.020
Kurdish_S._Qorveh	cold	cold.020
Katavari_Eastern	cold	cold.013
Katavari_Ktivi	cold	cold.013
Ladin	cold	cold.009
Lari	cold	cold.020
Late_Cornish	cold	cold.013
Latgalian	cold	cold.020
Latin	cold	cold.009
Latvian	cold	cold.004
Lithuanian	cold	cold.020
Luxembourgish	cold	cold.014
Macedonian	cold	cold.002
Macedonian_Suho	cold	cold.003
Macedonian_Visoka	cold	cold.003
Magahi	cold	cold.007
Maithili	cold	cold.007
Marathi	cold	cold.007
Mazanderani	cold	cold.020
MeglenoRomanian	cold	cold.022
Middle_Breton	cold	cold.013
Middle_Cornish	cold	cold.013
Middle_Dutch	cold	cold.014
Middle_High_German	cold	cold.014
Middle_Persian	cold	cold.020
Middle_Welsh	cold	cold.004
Milanese	cold	cold.009
Neapolitan	cold	cold.009
Nepali	cold	cold.016
Norwegian_Bokmal	cold	cold.014
Norwegian_Nynorsk	cold	cold.014
Old_Catalan	cold	cold.009
Old_Church_Slavonic	cold	cold.002
Old_Czech	cold	cold.002
Old_English	cold	cold.014
Old_French	cold	cold.009
Old_Frisian	cold	cold.014
Old_High_German	cold	cold.014
Old_Icelandic	cold	cold.014
Old_Irish	cold	cold.004
Old_Occitan	cold	cold.009
Old_Polish	cold	cold.025
Old_Prussian	cold	cold.020
Old_Saxon	cold	cold.014
Old_Spanish	cold	cold.009
Old_Swedish	cold	cold.014
Old_Welsh	cold	cold.004
Ossetic_Digor	cold	cold.001
Ossetic_Iron	cold	cold.001
Pali	cold	cold.011
Palula	cold	cold.011
Parthian	cold	cold.020
Pashai_NorthWest	cold	cold.011
Pashto	cold	cold.019
Persian_Tehran	cold	cold.020
Polabian	cold	cold.025
Polish	cold	cold.025
Portuguese	cold	cold.009
Portuguese_Brazilian	cold	cold.009
Punjabi	cold	cold.007
Raji_Barzoki	cold	cold.019
Romanian	cold	cold.022
Russian	cold	cold.003
Rusyn	cold	cold.002
Sardinian_Logudoro	cold	cold.009
Sardinian_Nuoro	cold	cold.009
Sarikoli	cold	cold.017
Sanuviri_Wama	cold	cold.005
SerboCroat	cold	cold.003
Sinhalese	cold	cold.023
Slovak	cold	cold.002
Slovene	cold	cold.003
Slovene_Early_Modern	cold	cold.003
Slovene_Kostel	cold	cold.003
Sogdian	cold	cold.020
Sorbian_Lower	cold	cold.025
Sorbian_Upper	cold	cold.025
Spanish	cold	cold.009
Swedish	cold	cold.014
Tati	cold	cold.019
Tocharian_A	cold	cold.010
Tocharian_B	cold	cold.010
Ukrainian	cold	cold.003
Urdu	cold	cold.007
Vedic_Early	cold	cold.011
Vasivari_Paski	cold	cold.013
Wakhi	cold	cold.020
Walloon	cold	cold.009
Welsh_North	cold	cold.004
Yaghnobi	cold	cold.020
Albanian_Arberesh	come	come.001
Albanian_Gheg	come	come.001
Albanian_Standard	come	come.001
AngloNorman	come	come.004
Armenian_Classical	come	come.015
Armenian_Eastern	come	come.015
Armenian_Western	come	come.015
Assamese	come	come.005
Avestan_Younger	come	come.004
Bactrian	come	come.002
Bakhtiari	come	come.004
Balochi_Sistani	come	come.002
Belarusian	come	come.002
Bengali	come	come.005
Bhojpuri	come	come.004
Breton_Gwened	come	come.011
Breton_Treger	come	come.011
Bulgarian	come	come.002
Catalan	come	come.004
Czech	come	come.002
Dalmatian_Vegliote	come	come.004
Danish	come	come.004
Delvari	come	come.002
Dutch	come	come.004
Elfdalian	come	come.004
English	come	come.004
Faroese	come	come.004
Flemish	come	come.004
FrancoProvencal	come	come.004
French	come	come.004
Frisian	come	come.004
Friulian	come	come.004
Gaelic_Irish	come	come.007
Gaelic_Manx	come	come.007
Gaelic_Scottish	come	come.007
Gawarbati	come	come.010
Gawri	come	come.002
German	come	come.004
German_Bernese	come	come.004
Gothic	come	come.004
Greek_Ancient	come	come.006
Greek_Cappadocian	come	come.006
Greek_Cypriot	come	come.006
Greek_Italiot	come	come.006
Greek_Modern_Std	come	come.006
Greek_New_Testament	come	come.006
Greek_Pontic	come	come.006
Hawrami	come	come.002
Hindi	come	come.004
Hittite	come	come.002
Icelandic	come	come.004
Italian	come	come.004
Kalasaala_Niseigram	come	come.002
Kamviri	come	come.004
Kashmiri	come	come.002
Kashubian	come	come.002
Khotanese	come	come.002
Khowar	come	come.004
Khwarazmian	come	come.002
Kumzari	come	come.002
Kurdish_C._Jafi	come	come.002
Kurdish_N._Bahdini	come	come.002
Kurdish_S._Elami	come	come.002
Kurdish_S._Qorveh	come	come.002
Katavari_Eastern	come	come.004
Katavari_Ktivi	come	come.004
Ladin	come	come.004
Lari	come	come.002
Late_Cornish	come	come.011
Latgalian	come	come.002
Latin	come	come.004
Latvian	come	come.016
Lithuanian	come	come.002
Luvian	come	come.002
Luxembourgish	come	come.004
Macedonian	come	come.002
Macedonian_Suho	come	come.002
Macedonian_Visoka	come	come.002
Magahi	come	come.004
Maithili	come	come.004
Marathi	come	come.002
Mazanderani	come	come.002
MeglenoRomanian	come	come.004
Middle_Breton	come	come.011
Middle_Cornish	come	come.011
Middle_Dutch	come	come.004
Middle_High_German	come	come.004
Middle_Persian	come	come.002
Middle_Welsh	come	come.011
Milanese	come	come.004
Neapolitan	come	come.004
Nepali	come	come.004
Norwegian_Bokmal	come	come.004
Norwegian_Nynorsk	come	come.004
Old_Breton	come	come.011
Old_Catalan	come	come.004
Old_Church_Slavonic	come	come.013
Old_Church_Slavonic	come	come.002
Old_Czech	come	come.002
Old_English	come	come.004
Old_French	come	come.004
Old_Frisian	come	come.004
Old_High_German	come	come.004
Old_Icelandic	come	come.004
Old_Irish	come	come.017
Old_Irish	come	come.007
Old_Novgorod	come	come.002
Old_Occitan	come	come.004
Old_Polish	come	come.002
Old_Prussian	come	come.002
Old_Saxon	come	come.004
Old_Spanish	come	come.004
Old_Swedish	come	come.004
Old_Welsh	come	come.003
Oscan	come	come.004
Ossetic_Digor	come	come.008
Ossetic_Iron	come	come.008
Pali	come	come.004
Palula	come	come.002
Parthian	come	come.002
Pashai_NorthWest	come	come.002
Pashto	come	come.014
Persian_Tehran	come	come.002
Polabian	come	come.012
Polish	come	come.002
Portuguese	come	come.004
Portuguese_Brazilian	come	come.004
Punjabi	come	come.004
Raji_Barzoki	come	come.002
Romanian	come	come.004
Russian	come	come.002
Rusyn	come	come.002
Sardinian_Logudoro	come	come.004
Sardinian_Nuoro	come	come.004
Sarikoli	come	come.009
Sanuviri_Wama	come	come.002
SerboCroat	come	come.002
Sinhalese	come	come.002
Slovak	come	come.002
Slovene	come	come.002
Slovene_Early_Modern	come	come.002
Slovene_Kostel	come	come.002
Sogdian	come	come.002
Sorbian_Lower	come	come.002
Sorbian_Upper	come	come.002
Spanish	come	come.004
Swedish	come	come.004
Tati	come	come.002
Tocharian_A	come	come.004
Tocharian_B	come	come.004
Ukrainian	come	come.002
Umbrian	come	come.004
Urdu	come	come.004
Vedic_Early	come	come.004
Vasivari_Paski	come	come.004
Wakhi	come	come.002
Walloon	come	come.004
Welsh_North	come	come.003
Yaghnobi	come	come.009
Albanian_Arberesh	count	count.031
Albanian_Gheg	count	count.022
Albanian_Standard	count	count.022
AngloNorman	count	count.009
Armenian_Classical	count	count.003
Armenian_Eastern	count	count.017
Armenian_Western	count	count.017
Assamese	count	count.024
Bakhtiari	count	count.016
Balochi_Sistani	count	count.030
Belarusian	count	count.013
Bengali	count	count.021
Bhojpuri	count	count.021
Breton_Gwened	count	count.010
Breton_Treger	count	count.010
Bulgarian	count	count.028
Catalan	count	count.009
Czech	count	count.023
