ID,Parameter_ID,Value,Form,Segments,Cognacy,Loan,Borrowing,Language_ID,Language_Name,Glottocode,Glottolog_Name,ISO639P3code,Family,SubGroup,Parameter_Name,Concepticon_ID,Concepticon_Gloss,Cognacy_Doubt,Cognate_Detection_Method
ProtoPurus-192_coremiddle-1,192_coremiddle,*-anika-kɨ,anika-kɨ,a n i k a + k ɨ,192,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,core/middle,3208,CENTER OR MIDDLE,false,expert
Inapari-192_coremiddle-1,192_coremiddle,aniʔa-hɨ ,aniʔa-hɨ,a n i ʔ a + h ɨ,192,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,core/middle,3208,CENTER OR MIDDLE,false,expert
Yine-192_coremiddle-1,192_coremiddle,r-anika-çi-te ,r-anika-çi-te,r + a n i k a + ç i + t e,192,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,core/middle,3208,CENTER OR MIDDLE,false,expert
ProtoPurus-193_two-1,193_two,*hepi,hepi,h e p i,193,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,two,1498,TWO,false,expert
Inapari-193_two-1,193_two,hepí ,hepí,h e p í/i,193,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,two,1498,TWO,false,expert
Apurina-193_two-1,193_two,epi ,epi,e p i,193,,,Apurina,Apurinã,apur1254,Apurinã,apu,Arawakan,,two,1498,TWO,false,expert
Yine-193_two-1,193_two,hepi ,hepi,h e p i,193,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,two,1498,TWO,false,expert
ProtoPurus-194_three-1,194_three,*mapa,mapa,m a p a,194,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,three,492,THREE,false,expert
Inapari-194_three-1,194_three,mapá ,mapá,m a p á/a,194,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,three,492,THREE,false,expert
Yine-194_three-1,194_three,mapa ,mapa,m a p a,194,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,three,492,THREE,false,expert
ProtoPurus-195_clliquid-1,195_clliquid,*-ha,ha,h a,195,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,cl.liquid,,,false,expert
Inapari-195_clliquid-1,195_clliquid,ã- ,ã-,ã,195,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,cl.liquid,,,false,expert
Apurina-195_clliquid-1,195_clliquid,-ã ,-ã,ã,195,,,Apurina,Apurinã,apur1254,Apurinã,apu,Arawakan,,cl.liquid,,,false,expert
Yine-195_clliquid-1,195_clliquid,hi-ha ,hi-ha,h i + h a,195,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,cl.liquid,,,false,expert
ProtoPurus-196_clcylindrical-1,196_clcylindrical,*-pi,pi,p i,196,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,cl.cylindrical,,,false,expert
Inapari-196_clcylindrical-1,196_clcylindrical,-pi ,-pi,p i,196,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,cl.cylindrical,,,false,expert
Yine-196_clcylindrical-1,196_clcylindrical,-pi ,-pi,p i,196,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,cl.cylindrical,,,false,expert
ProtoPurus-197_gendermasc-1,197_gendermasc,*-rɨ,rɨ,r ɨ,197,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,gender.masc,,,false,expert
Inapari-197_gendermasc-1,197_gendermasc,-rɨ ,-rɨ,r ɨ,197,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,gender.masc,,,false,expert
Apurina-197_gendermasc-1,197_gendermasc,-rɨ ,-rɨ,r ɨ,197,,,Apurina,Apurinã,apur1254,Apurinã,apu,Arawakan,,gender.masc,,,false,expert
Yine-197_gendermasc-1,197_gendermasc,-rɨ ~ -lɨ ,-rɨ,r ɨ,197,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,gender.masc,,,false,expert
ProtoPurus-198_genderfem-1,198_genderfem,*-ro,ro,r o,198,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,gender.fem,,,false,expert
Inapari-198_genderfem-1,198_genderfem,-ro ,-ro,r o,198,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,gender.fem,,,false,expert
Apurina-198_genderfem-1,198_genderfem,-ro ,-ro,r o,198,,,Apurina,Apurinã,apur1254,Apurinã,apu,Arawakan,,gender.fem,,,false,expert
Yine-198_genderfem-1,198_genderfem,-ro ~ -lo ,-ro,r o,198,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,gender.fem,,,false,expert
ProtoPurus-199_progressive-1,199_progressive,*-nanɨ,nanɨ,n a n ɨ,199,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,progressive,,,false,expert
Apurina-199_progressive-1,199_progressive,-nanɨ ,-nanɨ,n a n ɨ,199,,,Apurina,Apurinã,apur1254,Apurinã,apu,Arawakan,,progressive,,,false,expert
Yine-199_progressive-1,199_progressive,-nanɨ ,-nanɨ,n a n ɨ,199,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,progressive,,,false,expert
ProtoPurus-200_iterative-1,200_iterative,*-naka,naka,n a k a,200,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,iterative,,,false,expert
Inapari-200_iterative-1,200_iterative,-naʔa ,-naʔa,n a ʔ a,200,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,iterative,,,false,expert
Yine-200_iterative-1,200_iterative,-t-naka ,-t-naka,t + n a k a,200,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,iterative,,,false,expert
ProtoPurus-201_intensive-1,201_intensive,*-jaka,jaka,j a k a,201,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,intensive,,,false,expert
Inapari-201_intensive-1,201_intensive,-jaʔa ,-jaʔa,j a ʔ a,201,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,intensive,,,false,expert
Yine-201_intensive-1,201_intensive,jaka ,jaka,j a k a,201,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,intensive,,,false,expert
ProtoPurus-202_intensifier-1,202_intensifier,*-putɨ,putɨ,p u t ɨ,202,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,intensifier,,,false,expert
Inapari-202_intensifier-1,202_intensifier,-puʧi ,-puʧi,p u tʃ i,202,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,intensifier,,,false,expert
Yine-202_intensifier-1,202_intensifier,potɨ ,potɨ,p o t ɨ,202,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,intensifier,,,false,expert
ProtoPurus-203_causverblzr-1,203_causverblzr,*ka-,ka,k a,203,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,caus/verblzr,,,false,expert
Inapari-203_causverblzr-1,203_causverblzr,a- ,a-,a,203,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,caus/verblzr,,,false,expert
Apurina-203_causverblzr-1,203_causverblzr,ka- ,ka-,k a,203,,,Apurina,Apurinã,apur1254,Apurinã,apu,Arawakan,,caus/verblzr,,,false,expert
Yine-203_causverblzr-1,203_causverblzr,ka- ,ka-,k a,203,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,caus/verblzr,,,false,expert
